term_id,canonical_term,matching_key,split,stratum,table_count,occurrence_count,role_summary_json,feature_summary_json,category,annotator_id,notes
term_059433977390d1fba833,"Group 1, category B - low-risk chemical active substances","group 1, category b - low-risk chemical active substances",train_dev,metadata_value|occ_2_5|tables_1|no_title|no_header|value|single_role,1,3,"{""metadata_value"": 3}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Categorisation of active substances for harmonised risk indicator""], ""occurrence_count"": 3, ""table_count"": 1}",other_ambiguous,codex_rule_assisted_primary,"Rule-assisted audit: conflicting, fragmentary, or insufficient evidence; kept out of four required classes. Primary milestone 9 audit label."
term_065c7e132a8422c88e6f,Final consumption expenditure,final consumption expenditure,train_dev,metadata_value+title_full|occ_6_20|tables_2_5|title|no_header|value|conflict,4,17,"{""metadata_value"": 16, ""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": true, ""metadata_columns"": [""National accounts indicator (ESA 2010)""], ""occurrence_count"": 17, ""table_count"": 4}",other_ambiguous,codex_rule_assisted_primary,"Rule-assisted audit: conflicting, fragmentary, or insufficient evidence; kept out of four required classes. Primary milestone 9 audit label."
term_06805613d2075f44c3ed,current prices,current prices,train_dev,title_clause|occ_6_20|tables_6_20|title|no_header|no_value|single_role,12,12,"{""title_clause"": 12}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 12, ""table_count"": 12}",measure,codex_rule_assisted_primary,Rule-assisted audit: title/source evidence names a measured statistical phenomenon. Primary milestone 9 audit label.
term_0729affbffe581b4844b,machinery and transport equipment,machinery and transport equipment,train_dev,metadata_value+title_clause|occ_21_plus|tables_2_5|title|no_header|value|conflict,4,24,"{""metadata_value"": 22, ""title_clause"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": true, ""metadata_columns"": [""Standard International Trade Classification (SITC Rev. 4, 2006)""], ""occurrence_count"": 24, ""table_count"": 4}",other_ambiguous,codex_rule_assisted_primary,"Rule-assisted audit: conflicting, fragmentary, or insufficient evidence; kept out of four required classes. Primary milestone 9 audit label."
term_07a033a44bdca39505ac,Environment indicator,environment indicator,train_dev,header_name|occ_6_20|tables_6_20|no_title|header|no_value|single_role,13,13,"{""header_name"": 13}","{""has_header_evidence"": true, ""has_metadata_value_evidence"": false, ""has_title_evidence"": false, ""metadata_columns"": [""Environment indicator""], ""occurrence_count"": 13, ""table_count"": 13}",dimension_name,codex_rule_assisted_primary,Rule-assisted audit: header/source evidence names a table dimension. Primary milestone 9 audit label.
term_07b358e48af08b7817ed,tonne,tonne,train_dev,metadata_value+title_clause|occ_21_plus|tables_6_20|title|no_header|value|conflict,11,729,"{""metadata_value"": 728, ""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": true, ""metadata_columns"": [""Unit of measure""], ""occurrence_count"": 729, ""table_count"": 11}",unit,codex_rule_assisted_primary,Rule-assisted audit: unit dictionary or unit-like expression. Primary milestone 9 audit label.
term_08a9bc3ff0e4b5c337d4,Business trend indicator,business trend indicator,train_dev,header_name|occ_21_plus|tables_21_plus|no_title|header|no_value|single_role,39,39,"{""header_name"": 39}","{""has_header_evidence"": true, ""has_metadata_value_evidence"": false, ""has_title_evidence"": false, ""metadata_columns"": [""Business trend indicator""], ""occurrence_count"": 39, ""table_count"": 39}",dimension_name,codex_rule_assisted_primary,Rule-assisted audit: header/source evidence names a table dimension. Primary milestone 9 audit label.
term_08e46e1c50ec45963a72,Energy indicator,energy indicator,train_dev,header_name|occ_1|tables_1|no_title|header|no_value|single_role,1,1,"{""header_name"": 1}","{""has_header_evidence"": true, ""has_metadata_value_evidence"": false, ""has_title_evidence"": false, ""metadata_columns"": [""Energy indicator""], ""occurrence_count"": 1, ""table_count"": 1}",dimension_name,codex_rule_assisted_primary,Rule-assisted audit: header/source evidence names a table dimension. Primary milestone 9 audit label.
term_0906c9b75c817a5e6704,Currency,currency,train_dev,header_name+metadata_value|occ_21_plus|tables_21_plus|no_title|header|value|conflict,43,44,"{""header_name"": 41, ""metadata_value"": 3}","{""has_header_evidence"": true, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Currency"", ""National accounts indicator (ESA 2010)"", ""currency""], ""occurrence_count"": 44, ""table_count"": 43}",other_ambiguous,codex_rule_assisted_primary,"Rule-assisted audit: conflicting, fragmentary, or insufficient evidence; kept out of four required classes. Primary milestone 9 audit label."
term_096308c54aae53b0cd02,Modalities of the variable for the ad-hoc module,modalities of the variable for the ad-hoc module,train_dev,header_name|occ_2_5|tables_2_5|no_title|header|no_value|single_role,5,5,"{""header_name"": 5}","{""has_header_evidence"": true, ""has_metadata_value_evidence"": false, ""has_title_evidence"": false, ""metadata_columns"": [""Modalities of the variable for the ad-hoc module""], ""occurrence_count"": 5, ""table_count"": 5}",dimension_name,codex_rule_assisted_primary,Rule-assisted audit: header/source evidence names a table dimension. Primary milestone 9 audit label.
term_09a03dbab4a735b23acc,enterprises with 10 employed persons or more,enterprises with 10 employed persons or more,train_dev,title_clause|occ_6_20|tables_6_20|title|no_header|no_value|single_role,15,15,"{""title_clause"": 15}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 15, ""table_count"": 15}",other_ambiguous,codex_rule_assisted_primary,"Rule-assisted audit: conflicting, fragmentary, or insufficient evidence; kept out of four required classes. Primary milestone 9 audit label."
term_09bdf7a9aa386e28754c,Gamay noir,gamay noir,train_dev,metadata_value|occ_6_20|tables_1|no_title|no_header|value|single_role,1,9,"{""metadata_value"": 9}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Wine-grape vine variety""], ""occurrence_count"": 9, ""table_count"": 1}",other_ambiguous,codex_rule_assisted_primary,"Rule-assisted audit: conflicting, fragmentary, or insufficient evidence; kept out of four required classes. Primary milestone 9 audit label."
term_0b3f925d4f4b90eedab4,Compensation of employees,compensation of employees,train_dev,metadata_value+title_clause+title_full|occ_21_plus|tables_2_5|title|no_header|value|conflict,2,112,"{""metadata_value"": 110, ""title_clause"": 1, ""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": true, ""metadata_columns"": [""National accounts indicator (ESA 2010)""], ""occurrence_count"": 112, ""table_count"": 2}",other_ambiguous,codex_rule_assisted_primary,"Rule-assisted audit: conflicting, fragmentary, or insufficient evidence; kept out of four required classes. Primary milestone 9 audit label."
term_0b79526aad78ab61e1c1,Hornslet - Gren-Å,hornslet - gren-å,train_dev,metadata_value|occ_2_5|tables_1|no_title|no_header|value|single_role,1,2,"{""metadata_value"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Rail network segment (2010)""], ""occurrence_count"": 2, ""table_count"": 1}",other_ambiguous,codex_rule_assisted_primary,"Rule-assisted audit: conflicting, fragmentary, or insufficient evidence; kept out of four required classes. Primary milestone 9 audit label."
term_0becf95b49fd1bb5d4d1,SKOPJE airport,skopje airport,train_dev,metadata_value|occ_1|tables_1|no_title|no_header|value|single_role,1,1,"{""metadata_value"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Reporting airport""], ""occurrence_count"": 1, ""table_count"": 1}",other_ambiguous,codex_rule_assisted_primary,"Rule-assisted audit: conflicting, fragmentary, or insufficient evidence; kept out of four required classes. Primary milestone 9 audit label."
term_0c23df4b59821a56b177,Duty stations,duty stations,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,3,3,"{""title_clause"": 3}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 3, ""table_count"": 3}",other_ambiguous,codex_rule_assisted_primary,"Rule-assisted audit: conflicting, fragmentary, or insufficient evidence; kept out of four required classes. Primary milestone 9 audit label."
term_0c554a4d769f9556c11a,n_action,n_action,train_dev,header_name|occ_1|tables_1|no_title|header|no_value|single_role,1,1,"{""header_name"": 1}","{""has_header_evidence"": true, ""has_metadata_value_evidence"": false, ""has_title_evidence"": false, ""metadata_columns"": [""n_action""], ""occurrence_count"": 1, ""table_count"": 1}",dimension_name,codex_rule_assisted_primary,Rule-assisted audit: header/source evidence names a table dimension. Primary milestone 9 audit label.
term_0c5ced3e9a911f5bfd76,"Total, black varieties","total, black varieties",train_dev,metadata_value|occ_6_20|tables_2_5|no_title|no_header|value|single_role,2,18,"{""metadata_value"": 18}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Wine-grape vine variety""], ""occurrence_count"": 18, ""table_count"": 2}",dimension_value,codex_rule_assisted_primary,Rule-assisted audit: metadata-value/source evidence is a member of a dimension. Primary milestone 9 audit label.
term_0d01395919a8327fe3f2,F,f,train_dev,metadata_value+title_clause|occ_21_plus|tables_2_5|title|no_header|value|conflict,4,43,"{""metadata_value"": 41, ""title_clause"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": true, ""metadata_columns"": [""nace_r1""], ""occurrence_count"": 43, ""table_count"": 4}",other_ambiguous,codex_rule_assisted_primary,"Rule-assisted audit: conflicting, fragmentary, or insufficient evidence; kept out of four required classes. Primary milestone 9 audit label."
term_0d36ab73dc5296625dc8,Sex,sex,train_dev,header_name|occ_21_plus|tables_21_plus|no_title|header|no_value|single_role,420,420,"{""header_name"": 420}","{""has_header_evidence"": true, ""has_metadata_value_evidence"": false, ""has_title_evidence"": false, ""metadata_columns"": [""Sex"", ""sex""], ""occurrence_count"": 420, ""table_count"": 420}",dimension_name,codex_rule_assisted_primary,Rule-assisted audit: header/source evidence names a table dimension. Primary milestone 9 audit label.
term_0dbef76c963d0bce50cc,Time frequency,time frequency,train_dev,header_name|occ_21_plus|tables_21_plus|no_title|header|no_value|single_role,2000,2000,"{""header_name"": 2000}","{""has_header_evidence"": true, ""has_metadata_value_evidence"": false, ""has_title_evidence"": false, ""metadata_columns"": [""Time frequency""], ""occurrence_count"": 2000, ""table_count"": 2000}",dimension_name,codex_rule_assisted_primary,Rule-assisted audit: header/source evidence names a table dimension. Primary milestone 9 audit label.
term_0e49656bced68841efab,Investment rate of non-financial corporations,investment rate of non-financial corporations,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_rule_assisted_primary,Rule-assisted audit: title/source evidence names a measured statistical phenomenon. Primary milestone 9 audit label.
term_0f914c04f0ad97f8eba0,airports,airports,train_dev,metadata_value+title_clause|occ_21_plus|tables_2_5|title|no_header|value|conflict,2,38,"{""metadata_value"": 37, ""title_clause"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": true, ""metadata_columns"": [""Transport infrastructure""], ""occurrence_count"": 38, ""table_count"": 2}",other_ambiguous,codex_rule_assisted_primary,"Rule-assisted audit: conflicting, fragmentary, or insufficient evidence; kept out of four required classes. Primary milestone 9 audit label."
term_0fe2fa6ab9a6d4369efc,G-I,g-i,train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,2,2,"{""title_clause"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 2, ""table_count"": 2}",other_ambiguous,codex_rule_assisted_primary,"Rule-assisted audit: conflicting, fragmentary, or insufficient evidence; kept out of four required classes. Primary milestone 9 audit label."
term_10458e14cae1533c89d1,NO_AROPE,no_arope,train_dev,metadata_value|occ_21_plus|tables_1|no_title|no_header|value|single_role,1,34,"{""metadata_value"": 34}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""yn_arope""], ""occurrence_count"": 34, ""table_count"": 1}",other_ambiguous,codex_rule_assisted_primary,"Rule-assisted audit: conflicting, fragmentary, or insufficient evidence; kept out of four required classes. Primary milestone 9 audit label."
term_105a2ffb11d7eed554bc,Sludge production - total,sludge production - total,train_dev,metadata_value|occ_21_plus|tables_1|no_title|no_header|value|single_role,1,31,"{""metadata_value"": 31}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Wastewater treatment plant parameters""], ""occurrence_count"": 31, ""table_count"": 1}",dimension_value,codex_rule_assisted_primary,Rule-assisted audit: metadata-value/source evidence is a member of a dimension. Primary milestone 9 audit label.
term_10882c9ad6d6c3875861,"credits, debits and balance","credits, debits and balance",train_dev,title_clause|occ_2_5|tables_2_5|title|no_header|no_value|single_role,5,5,"{""title_clause"": 5}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 5, ""table_count"": 5}",other_ambiguous,codex_rule_assisted_primary,"Rule-assisted audit: conflicting, fragmentary, or insufficient evidence; kept out of four required classes. Primary milestone 9 audit label."
term_109c7527c2782f5e5b6d,Persons owning real estate other than main residence by income quantile,persons owning real estate other than main residence by income quantile,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_rule_assisted_primary,Rule-assisted audit: title/source evidence names a measured statistical phenomenon. Primary milestone 9 audit label.
term_110b10f66febe23d4147,Statistical Classification of Products by Activity (CPA 2.1),statistical classification of products by activity (cpa 2.1),train_dev,header_name|occ_1|tables_1|no_title|header|no_value|single_role,1,1,"{""header_name"": 1}","{""has_header_evidence"": true, ""has_metadata_value_evidence"": false, ""has_title_evidence"": false, ""metadata_columns"": [""Statistical Classification of Products by Activity (CPA 2.1)""], ""occurrence_count"": 1, ""table_count"": 1}",dimension_name,codex_rule_assisted_primary,Rule-assisted audit: header/source evidence names a table dimension. Primary milestone 9 audit label.
term_11690bfa78e5b9ada064,Employment rate by sex,employment rate by sex,train_dev,title_full|occ_2_5|tables_2_5|title|no_header|no_value|single_role,2,2,"{""title_full"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 2, ""table_count"": 2}",measure,codex_rule_assisted_primary,Rule-assisted audit: title/source evidence names a measured statistical phenomenon. Primary milestone 9 audit label.
term_11adf8405d6371171554,Tertiary education (levels 5-8),tertiary education (levels 5-8),train_dev,metadata_value|occ_21_plus|tables_21_plus|no_title|no_header|value|single_role,28,1222,"{""metadata_value"": 1222}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""International Standard Classification of Education (ISCED 2011)""], ""occurrence_count"": 1222, ""table_count"": 28}",other_ambiguous,codex_rule_assisted_primary,"Rule-assisted audit: conflicting, fragmentary, or insufficient evidence; kept out of four required classes. Primary milestone 9 audit label."
term_120e767f33d49114efb9,Gross value added - NACE Rev. 2: J - current prices,gross value added - nace rev. 2: j - current prices,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_rule_assisted_primary,Rule-assisted audit: title/source evidence names a measured statistical phenomenon. Primary milestone 9 audit label.
term_1250f14be0cf26a88ac8,Species,species,train_dev,header_name|occ_6_20|tables_6_20|no_title|header|no_value|single_role,7,7,"{""header_name"": 7}","{""has_header_evidence"": true, ""has_metadata_value_evidence"": false, ""has_title_evidence"": false, ""metadata_columns"": [""Species"", ""species""], ""occurrence_count"": 7, ""table_count"": 7}",dimension_name,codex_rule_assisted_primary,Rule-assisted audit: header/source evidence names a table dimension. Primary milestone 9 audit label.
term_12b75b9502e191a2dbb1,From 5 to 10 years,from 5 to 10 years,train_dev,metadata_value|occ_21_plus|tables_1|no_title|no_header|value|single_role,1,38,"{""metadata_value"": 38}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Age class""], ""occurrence_count"": 38, ""table_count"": 1}",dimension_value,codex_rule_assisted_primary,Rule-assisted audit: metadata-value/source evidence is a member of a dimension. Primary milestone 9 audit label.
term_14e0aa6fe349702e6ee1,Heuston - Galway,heuston - galway,train_dev,metadata_value|occ_2_5|tables_2_5|no_title|no_header|value|single_role,4,4,"{""metadata_value"": 4}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Rail network Segment (2015)"", ""Rail network segment (2005)"", ""Rail network segment (2010)"", ""Rail network segment (2020)""], ""occurrence_count"": 4, ""table_count"": 4}",other_ambiguous,codex_rule_assisted_primary,"Rule-assisted audit: conflicting, fragmentary, or insufficient evidence; kept out of four required classes. Primary milestone 9 audit label."
term_16fc6320f0a2ffc0fae8,Karsava - Eglaine,karsava - eglaine,train_dev,metadata_value|occ_6_20|tables_2_5|no_title|no_header|value|single_role,3,6,"{""metadata_value"": 6}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Rail network Segment (2015)"", ""Rail network segment (2005)"", ""Rail network segment (2010)""], ""occurrence_count"": 6, ""table_count"": 3}",other_ambiguous,codex_rule_assisted_primary,"Rule-assisted audit: conflicting, fragmentary, or insufficient evidence; kept out of four required classes. Primary milestone 9 audit label."
term_16fd478e1b87592d4a50,Crude death rate - per thousand persons,crude death rate - per thousand persons,train_dev,metadata_value|occ_21_plus|tables_2_5|no_title|no_header|value|single_role,2,61,"{""metadata_value"": 61}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Demographic indicator""], ""occurrence_count"": 61, ""table_count"": 2}",unit,codex_rule_assisted_primary,Rule-assisted audit: unit dictionary or unit-like expression. Primary milestone 9 audit label.
term_176e3bdb2be49d43c5e6,Helsinki,helsinki,train_dev,metadata_value|occ_6_20|tables_6_20|no_title|no_header|value|single_role,7,12,"{""metadata_value"": 12}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Maritime entity (reporting)\\Time"", ""Metropolitan regions\\Time""], ""occurrence_count"": 12, ""table_count"": 7}",other_ambiguous,codex_rule_assisted_primary,"Rule-assisted audit: conflicting, fragmentary, or insufficient evidence; kept out of four required classes. Primary milestone 9 audit label."
term_17b9fca22b76da3e2355,Fish catches - ENP-East countries,fish catches - enp-east countries,train_dev,title_full|occ_1|tables_1|title|no_header|no_value|single_role,1,1,"{""title_full"": 1}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 1, ""table_count"": 1}",measure,codex_rule_assisted_primary,Rule-assisted audit: title/source evidence names a measured statistical phenomenon. Primary milestone 9 audit label.
term_1831cd34b47fd80d892a,Área Metropolitana de Lisboa (NUTS 2021),área metropolitana de lisboa (nuts 2021),train_dev,metadata_value|occ_21_plus|tables_21_plus|no_title|no_header|value|single_role,26,26,"{""metadata_value"": 26}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Geopolitical entity (reporting)\\Time""], ""occurrence_count"": 26, ""table_count"": 26}",other_ambiguous,codex_rule_assisted_primary,"Rule-assisted audit: conflicting, fragmentary, or insufficient evidence; kept out of four required classes. Primary milestone 9 audit label."
term_18f67406afb8ce105bd5,No permanent job found,no permanent job found,train_dev,metadata_value|occ_21_plus|tables_1|no_title|no_header|value|single_role,1,38,"{""metadata_value"": 38}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Reason""], ""occurrence_count"": 38, ""table_count"": 1}",other_ambiguous,codex_rule_assisted_primary,"Rule-assisted audit: conflicting, fragmentary, or insufficient evidence; kept out of four required classes. Primary milestone 9 audit label."
term_193d90332535606567be,Harvested production in EU standard humidity (1000 t),harvested production in eu standard humidity (1000 t),train_dev,metadata_value|occ_21_plus|tables_6_20|no_title|no_header|value|single_role,10,542,"{""metadata_value"": 542}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Structure of production""], ""occurrence_count"": 542, ""table_count"": 10}",other_ambiguous,codex_rule_assisted_primary,"Rule-assisted audit: conflicting, fragmentary, or insufficient evidence; kept out of four required classes. Primary milestone 9 audit label."
term_197ca9245affe7ba755e,Material footprint,material footprint,train_dev,title_full|occ_2_5|tables_2_5|title|no_header|no_value|single_role,2,2,"{""title_full"": 2}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": false, ""has_title_evidence"": true, ""metadata_columns"": [], ""occurrence_count"": 2, ""table_count"": 2}",other_ambiguous,codex_rule_assisted_primary,"Rule-assisted audit: conflicting, fragmentary, or insufficient evidence; kept out of four required classes. Primary milestone 9 audit label."
term_1996bcebef964eadfb9c,"Net enrolment rate at ISCED 1, male (%)","net enrolment rate at isced 1, male (%)",train_dev,metadata_value|occ_6_20|tables_1|no_title|no_header|value|single_role,1,8,"{""metadata_value"": 8}","{""has_header_evidence"": false, ""has_metadata_value_evidence"": true, ""has_title_evidence"": false, ""metadata_columns"": [""Indicator used in Euro_Med""], ""occurrence_count"": 8, ""table_count"": 1}",dimension_value,codex_rule_assisted_primary,Rule-assisted audit: metadata-value/source evidence is a member of a dimension. Primary milestone 9 audit label.
term_19aff867b2805e800b81,National accounts indicator (ESA 2010),national accounts indicator (esa 2010),train_dev,header_name|occ_21_plus|tables_21_plus|no_title|header|no_value|single_role,119,119,"{""header_name"": 119}","{""has_header_evidence"": true, ""has_metadata_value_evidence"": false, ""has_title_evidence"": false, ""metadata_columns"": [""National accounts indicator (ESA 2010)""], ""occurrence_count"": 119, ""table_count"": 119}",dimension_name,codex_rule_assisted_primary,Rule-assisted audit: header/source evidence names a table dimension. Primary milestone 9 audit label.
