relation_id,source_term_id,source_term,target_term_id,target_term,relation_type,confidence,evidence_ids_json,evidence,generation_methods_json,run_id,is_valid_relation,correct_relation_type,gold_relation_type,false_positive_type,notes
relation_669cef8f57e40d1df343,term_bca0c3b7c19ae02f790f,Gross value added - NACE Rev. 2: F - volumes,term_904fdc9e8e59b47185f3,Gross value added - NACE Rev. 2: O-Q - volumes,related_to,0.931426,"[""occ_45c8bfd8afad73044c69"", ""occ_9d21b61dcdc11cd5bff4""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.971188, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.7}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9,,,,,
relation_e4b96de291fffb91b174,term_43b3e9a5541c91515e12,Gross value added - NACE Rev. 2: C - volumes,term_8d79218e8970c663f49b,Gross value added - NACE Rev. 2: L - volumes,related_to,0.928775,"[""occ_328b6228bc8a75e8b4b9"", ""occ_423ab5dd4e8d9dbb7aea""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.96898, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.777778}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9,,,,,
relation_cae80283ca55c92d4d42,term_aa9dcb3b1b5e3cb0f0d6,Gross value added - NACE Rev. 2: F - current prices,term_132a92984b672ddddfbe,Gross value added - NACE Rev. 2: K - current prices,related_to,0.927285,"[""occ_23cf0d95ea62d6c76f56"", ""occ_b1117268c547fdb1d746""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.967737, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.8}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9,,,,,
relation_aa8f26443471d5e6e934,term_120e767f33d49114efb9,Gross value added - NACE Rev. 2: J - current prices,term_2a7c2482523dd275c758,Gross value added - NACE Rev. 2: R-U - current prices,related_to,0.922495,"[""occ_e084e5283f8f73fafe4e"", ""occ_f900942e94cef6d0f0fb""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.963746, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.727273}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9,,,,,
relation_0289221293c623b9c5d9,term_de1275695e85a9ad231b,Gross value added - NACE Rev. 2: - volumes,term_284c77bb50fa6394ff34,Gross value added - NACE Rev. 2: A - volumes,variant_of,0.910000,"[""occ_2152786c1a52ad99f16c"", ""occ_ace1b263291f020a0e8b""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.98934, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 1.0}","[""title_family"", ""lexical_variant""]",run_e6e523656ea9857ecac9,,,,,
relation_55b08b304469ec1c7d4b,term_523720a52ca07c570e36,Gross value added - NACE Rev. 2: - current prices,term_1b36ae99c8e59f36e985,Gross value added - NACE Rev. 2: A - current prices,variant_of,0.910000,"[""occ_c41bece5472e93e5d1a3"", ""occ_d69e2d77dd94b588d592""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.994237, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 1.0}","[""title_family"", ""lexical_variant""]",run_e6e523656ea9857ecac9,,,,,
relation_0f89d944de4da7e09964,term_93fc17aa9b69df511486,Unemployment by sex - age group 25-74,term_a8ad46b0a7ab4a8761a8,Unemployment rate by sex - age group 25-74,broader_than,0.880000,"[""occ_3042694e0caba6d1b7cf"", ""occ_51f045acb6bbd3831d1b""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.983572, ""qualifier_tokens"": [""rate""], ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.857143}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9,,,,,
relation_13cbdfb5da3a51225934,term_27403ee3a08ef6612373,"Employment, domestic concept",term_defff23a8f88d8548c58,"Employment, domestic concept - annual data",broader_than,0.880000,"[""occ_62004064f4061717212d"", ""occ_92d9dcb33fdc3d88e697"", ""occ_c5df37801dcfd14f0e3d""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.851556, ""qualifier_tokens"": [""annual"", ""data""], ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.6}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9,,,,,
relation_188f0e923b5d05f7ccaf,term_6065d4f8545e2fd54fdf,Production in industry,term_84eeb94c45bbd41c0060,Production in industry - total (excluding construction),broader_than,0.880000,"[""occ_0582e216cc81ac6e091c"", ""occ_2505872b94f00d1af276"", ""occ_506e746539c1a033783c"", ""occ_7f7ffa392eaf1739875b"", ""occ_8eadad825fab8559cd7a"", ""occ_975959c70ce199866dd0"", ""occ_c2bde9cf91cd5f25b957"", ""occ_f2c47c6402789524b76f""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.84565, ""qualifier_tokens"": [""construction"", ""excluding"", ""total""], ""source_domain"": ""industry, trade, and services"", ""target_domain"": ""industry, trade, and services"", ""token_jaccard"": 0.4}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9,,,,,
relation_3790d960998ffc635c70,term_98ccf44d2931bdcf2215,Employment rate,term_9672d50aacb8ed271606,Youth employment rate (age group 20-29),broader_than,0.880000,"[""occ_5a5b5fd9768eeddaaeba"", ""occ_fa48a9ad74281b1401a3""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.75389, ""qualifier_tokens"": [""20"", ""29"", ""age"", ""group"", ""youth""], ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.285714}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9,,,,,
relation_4823af497ad822bcb40d,term_f25b3958d6da1017e631,Production in construction,term_84eeb94c45bbd41c0060,Production in industry - total (excluding construction),broader_than,0.880000,"[""occ_955dc221d744c8cd1885"", ""occ_c2bde9cf91cd5f25b957""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.808695, ""qualifier_tokens"": [""excluding"", ""industry"", ""total""], ""source_domain"": ""industry, trade, and services"", ""target_domain"": ""industry, trade, and services"", ""token_jaccard"": 0.4}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9,,,,,
relation_51b5c628e9489a8b3900,term_e05002e50ec575d45b7d,Retail trade volume of sales,term_4aac2f9ebd7575071967,Retail trade volume of sales index (deflated turnover),broader_than,0.880000,"[""occ_19e2ff9e5cd76afe76ea"", ""occ_42f64b9b474bd6e5212f"", ""occ_6d71a9882ef01c3c9f21"", ""occ_e3af1515c826ed4d6b7d"", ""occ_f96a4365b38ceda887f0""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.868042, ""qualifier_tokens"": [""deflated"", ""index"", ""turnover""], ""source_domain"": ""industry, trade, and services"", ""target_domain"": ""industry, trade, and services"", ""token_jaccard"": 0.571429}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9,,,,,
relation_5c89b75b0df55d089045,term_e05002e50ec575d45b7d,Retail trade volume of sales,term_3b7f7fbc9919a7ca04c3,Retail trade volume of sales - total,broader_than,0.880000,"[""occ_19e2ff9e5cd76afe76ea"", ""occ_42f64b9b474bd6e5212f"", ""occ_6d71a9882ef01c3c9f21"", ""occ_b80b9bd54049ac658bbd"", ""occ_e3af1515c826ed4d6b7d""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.938281, ""qualifier_tokens"": [""total""], ""source_domain"": ""industry, trade, and services"", ""target_domain"": ""industry, trade, and services"", ""token_jaccard"": 0.8}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9,,,,,
relation_629b6e473128aefce8fa,term_e05002e50ec575d45b7d,Retail trade volume of sales,term_d6f5bc46e400e8956380,Retail trade volume of sales index (deflated turnover) - ENP-East countries,broader_than,0.880000,"[""occ_1064ff41c747a586c10d"", ""occ_19e2ff9e5cd76afe76ea"", ""occ_42f64b9b474bd6e5212f"", ""occ_6d71a9882ef01c3c9f21"", ""occ_e3af1515c826ed4d6b7d""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.805665, ""qualifier_tokens"": [""countries"", ""deflated"", ""east"", ""enp"", ""index"", ""turnover""], ""source_domain"": ""industry, trade, and services"", ""target_domain"": ""industry, trade, and services"", ""token_jaccard"": 0.4}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9,,,,,
relation_63efc598497fcb5d6666,term_98ccf44d2931bdcf2215,Employment rate,term_a6ec76a4cb1ad6932069,Employment rate of non-EU nationals (age group 20-64),broader_than,0.880000,"[""occ_098946f8ab673c18044f"", ""occ_5a5b5fd9768eeddaaeba""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.712818, ""qualifier_tokens"": [""20"", ""64"", ""age"", ""eu"", ""group"", ""nationals"", ""non""], ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.222222}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9,,,,,
relation_80b129f73d6057effc4d,term_055bfac06b09b11dc896,Young persons (aged 15-24) neither in employment nor in education and training,term_2e9ce14b15b7a574fa90,Young persons (aged 15-24) neither in employment nor in education and training - % of total population in private households in the same age group,broader_than,0.880000,"[""occ_6b026fade3849f021547"", ""occ_92ffd85d246d554af4fa""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.931172, ""qualifier_tokens"": [""age"", ""group"", ""households"", ""population"", ""private"", ""same"", ""total""], ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.588235}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9,,,,,
relation_e16a066515ff4a3b2506,term_98ccf44d2931bdcf2215,Employment rate,term_11690bfa78e5b9ada064,Employment rate by sex,broader_than,0.880000,"[""occ_49048b5d05fb8cbfeb77"", ""occ_5a5b5fd9768eeddaaeba"", ""occ_7fdbe4c56a72f6831906""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.873126, ""qualifier_tokens"": [""sex""], ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.666667}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9,,,,,
relation_e34c4ab7a8db55eddd02,term_b82538563afbccd385b6,"Barley by area, production and humidity",term_084a82356f88b7f13c12,"Wheat and spelt by area, production and humidity",related_to,0.841908,"[""occ_248acdddea39bd8432d7"", ""occ_8d1fb45903102ebf5fff""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.89659, ""source_domain"": ""agriculture, forestry, and fisheries"", ""target_domain"": ""agriculture, forestry, and fisheries"", ""token_jaccard"": 0.5}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9,,,,,
relation_201eb145098d3d11f36b,term_45e5d4ea6d3cfabd1255,Gross value added - NACE Rev. 2: O-Q - current prices,term_904fdc9e8e59b47185f3,Gross value added - NACE Rev. 2: O-Q - volumes,related_to,0.840033,"[""occ_45c8bfd8afad73044c69"", ""occ_cb457eebbd911c693afe""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.895027, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.727273}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9,,,,,
relation_806f4d230a0ceff3d4d9,term_9f55fe8d95776762c3e3,Gross domestic product at market prices - ENP-East countries,term_dc071a8bc9f2763851ec,Gross domestic product at market prices by expenditure - ENP-South countries,related_to,0.839868,"[""occ_82fc6d35365e653cdabd"", ""occ_9b72a2919134950ae9ec""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.89489, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.727273}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9,,,,,
relation_cd3d1ba31bda2b7307bf,term_9f55fe8d95776762c3e3,Gross domestic product at market prices - ENP-East countries,term_cec938ba052542d9d4b6,Gross domestic product at market prices by expenditure,related_to,0.838442,"[""occ_75745eb8e8cc25b18428"", ""occ_82fc6d35365e653cdabd"", ""occ_c9bdf6f0a238fce49ff6""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.893702, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.6}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9,,,,,
relation_88146cc32dd2b770e274,term_21acbc3991aad168be3f,"Cereals for the production of grain (including seed) by area, production and humidity",term_084a82356f88b7f13c12,"Wheat and spelt by area, production and humidity",related_to,0.836720,"[""occ_8d1fb45903102ebf5fff"", ""occ_f49ff15384280ce512c2""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.892267, ""source_domain"": ""agriculture, forestry, and fisheries"", ""target_domain"": ""agriculture, forestry, and fisheries"", ""token_jaccard"": 0.333333}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9,,,,,
relation_3bb36a2d05d90e935084,term_00f3ee6bf94038cfb789,Road freight transport - ENP-East countries,term_5e4df62ef683da8502b4,Road freight transport - ENP-South countries,related_to,0.832545,"[""occ_26a9a1f4b4474ead75f2"", ""occ_96c5e99b072a94d3110e""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.888787, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.714286}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9,,,,,
relation_0e305d60dc9ff0fe4f74,term_047c9239143df8136f91,Goods transported,term_f68670e75aff7b03543b,Goods transported (detailed reporting only ) - quarterly data,broader_than,0.830000,"[""occ_536334f3a08513d80a8c"", ""occ_b2000a12ad6137d53015""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.780046, ""qualifier_tokens"": [""data"", ""detailed"", ""only"", ""quarterly"", ""reporting""], ""source_domain"": ""transport"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.285714}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9,,,,,
relation_2a3033c786ccf4c85a18,term_aeaee419e62acf4048d5,Meat production,term_226172b7f9c30b7a429a,Production of sheepmeat and goat meat in slaughterhouses,broader_than,0.830000,"[""occ_9d746a1f685e7e36c911"", ""occ_c422f466db80ab0719ac"", ""occ_cc3e7932de1a38c32b28""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.822405, ""qualifier_tokens"": [""goat"", ""sheepmeat"", ""slaughterhouses""], ""source_domain"": ""agriculture, forestry, and fisheries"", ""target_domain"": ""agriculture, forestry, and fisheries"", ""token_jaccard"": 0.4}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9,,,,,
relation_6815772a0ef93b3931bd,term_3016d8f4c9d8fbfa2d3f,Passengers (excluding cruise passengers) transported from/to the main ports,term_8287815d3953999fafc9,Passengers (excluding cruise passengers) transported from/to the main ports quarterly data,broader_than,0.830000,"[""occ_c3673c0785b7fbd50fcf"", ""occ_c992dc17c7867a936f58"", ""occ_c9b1df578aac71e63b87""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.911441, ""qualifier_tokens"": [""data"", ""quarterly""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.777778}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9,,,,,
relation_80f9499367adc1df79bc,term_ca743b9337ba4d9b8d54,Employment,term_11690bfa78e5b9ada064,Employment rate by sex,broader_than,0.830000,"[""occ_4007880b3f83e7e147d6"", ""occ_49048b5d05fb8cbfeb77"", ""occ_7fdbe4c56a72f6831906""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.752026, ""qualifier_tokens"": [""rate"", ""sex""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.333333}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9,,,,,
relation_81692f3d3de483b3e533,term_b1fb19c84fd17e2fd413,Expenditure on public educational institutions,term_3767f7ef54c6688a174c,"Ratio of annual expenditure per student at the tertiary level and primary level of education, in public educational institutions",broader_than,0.830000,"[""occ_3bbd79ce2f858c7a6a87"", ""occ_3db1230a479ab8b68fe6""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.803073, ""qualifier_tokens"": [""annual"", ""at"", ""education"", ""level"", ""per"", ""primary"", ""ratio"", ""student"", ""tertiary""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.307692}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9,,,,,
relation_8a9adba35d3e7633d05e,term_957fdeb7beb70d12bd2e,"quarterly data, % of GDP",term_cd3886f7e671857294d0,"Net external debt - quarterly data, % of GDP",broader_than,0.830000,"[""occ_3167e8e91ba31af41a45"", ""occ_4079bde7b8482c46889c"", ""occ_91c754598a570f14300c""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.851632, ""qualifier_tokens"": [""debt"", ""external"", ""net""], ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.5}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9,,,,,
relation_8cc78f40de65eaeda733,term_047c9239143df8136f91,Goods transported,term_027275b4917a775d06d1,Country level - gross weight of goods transported to/from main ports,broader_than,0.830000,"[""occ_3fef920e4b4c6091f442"", ""occ_b2000a12ad6137d53015""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.735724, ""qualifier_tokens"": [""country"", ""from"", ""gross"", ""level"", ""main"", ""ports"", ""weight""], ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.222222}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9,,,,,
relation_c04700ac9d7fb1d2d509,term_1d490b3690f8a6d9f521,constant prices,term_a87ced2df78c51659769,Expenditure on social protection per inhabitant at constant prices,broader_than,0.830000,"[""occ_3c472b75f91a8dd949f0"", ""occ_6e379af2e166acfe8e4f""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.755968, ""qualifier_tokens"": [""at"", ""expenditure"", ""inhabitant"", ""per"", ""protection"", ""social""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.25}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9,,,,,
relation_c755debc8905202f14b9,term_284c77bb50fa6394ff34,Gross value added - NACE Rev. 2: A - volumes,term_6a4b2ac0d5193a131324,Gross value added - NACE Rev. 2: M_N - volumes,broader_than,0.830000,"[""occ_47412dda18d8326bd892"", ""occ_ace1b263291f020a0e8b""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.984526, ""qualifier_tokens"": [""m"", ""n""], ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.777778}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9,,,,,
relation_ddbfdb52c42a344f6b09,term_5a62747e9b2bbc98b77e,Market production,term_012b2e24a75dae7a8801,Market production - annual data,broader_than,0.830000,"[""occ_729f35802c341cc7c4ac"", ""occ_7a41f8d1d44dfc58f116""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.830862, ""qualifier_tokens"": [""annual"", ""data""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.5}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9,,,,,
relation_f8a59eef01e829114c9b,term_53a4355232fa8ec64f34,House price index (= 100),term_95b646dd7227ccce08b4,House price index (= 100) - quarterly data,broader_than,0.830000,"[""occ_4fe249746295828a714b"", ""occ_5eae3f3b2cf7d182ee12""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.911165, ""qualifier_tokens"": [""data"", ""quarterly""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.666667}","[""lexical_containment"", ""qualifier_patterns""]",run_e6e523656ea9857ecac9,,,,,
relation_ed68078b07f78f9ed16c,term_6a4b2ac0d5193a131324,Gross value added - NACE Rev. 2: M_N - volumes,term_2a7c2482523dd275c758,Gross value added - NACE Rev. 2: R-U - current prices,related_to,0.824045,"[""occ_47412dda18d8326bd892"", ""occ_e084e5283f8f73fafe4e""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.881704, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.461538}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9,,,,,
relation_d903cc54772cfc5786cf,term_00f0c8f9cf02f648a6af,Pupils from age 3 to the starting age of compulsory education at primary level by sex - % of the population of the corresponding age,term_f9d50b4dda831c318c4f,Pupils from age 4 to the starting age of compulsory education at primary level by NUTS 2 region - % of the population of the corresponding age,related_to,0.819013,"[""occ_009a5c1561ac4e008188"", ""occ_31c692950aea2084d22e""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.877511, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.647059}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9,,,,,
relation_583a88680ee1049de91a,term_8cddf207ccad91a60de9,Gross value added - NACE Rev. 2: C - current prices,term_6a4b2ac0d5193a131324,Gross value added - NACE Rev. 2: M_N - volumes,related_to,0.817995,"[""occ_47412dda18d8326bd892"", ""occ_d9af56e7807b701289d1""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.876663, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.5}","[""embedding_similarity"", ""domains""]",run_e6e523656ea9857ecac9,,,,,
