term_id,canonical_term,category,confidence,variant,protected,evidence,occurrence_ids_json,run_id
term_20d6b4a1cc5307075745,Accidents in waterway transport,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_5f8eb80b7e42c67847f1""]",run_d96fee3c3c6166fddbac
term_2c16cafab319d30eed0d,Accidents involving the transport of dangerous goods,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_84ff46631dc99865b39e""]",run_d96fee3c3c6166fddbac
term_0f8f9cf7bf3053d8d92c,Accidents involving the transport of dangerous goods - annual data,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_c24aa35c783b7a70c4e9""]",run_d96fee3c3c6166fddbac
term_9a046e87cc205a38ebfd,account transactions - primary income,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_d1120e7f97b8e62a7f96""]",run_d96fee3c3c6166fddbac
term_94f077008c0572a9fc12,account transactions - primary income: credits,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_236f403aa68235f1724c""]",run_d96fee3c3c6166fddbac
term_9adac7eff36b8f5ff44b,"account transactions - primary income: credits, debits",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_3ab981bc526a139874f8""]",run_d96fee3c3c6166fddbac
term_d9bb2722982dec92e450,"account transactions - primary income: credits, debits and",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_8fde9dfe13b818bbcb9d""]",run_d96fee3c3c6166fddbac
term_33d492cb59136698a60c,"account transactions - primary income: credits, debits and balance",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_329c04b53939ead9bf30""]",run_d96fee3c3c6166fddbac
term_264c782947dc24197f74,account transactions - secondary income,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_fcf39133503061aff16d""]",run_d96fee3c3c6166fddbac
term_536b57e8e3f59f3a910a,account transactions - secondary income: credits,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_87448d3c493cc2eb2afc""]",run_d96fee3c3c6166fddbac
term_fd57e72d270548a46779,"account transactions - secondary income: credits, debits",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_8b0409ded6da51d4473b""]",run_d96fee3c3c6166fddbac
term_6300a00f9615304745ae,"account transactions - secondary income: credits, debits and",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_3ac6a9aa28867f3ca2d1""]",run_d96fee3c3c6166fddbac
term_9f29f15171bba88877a9,"account transactions - secondary income: credits, debits and balance",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_5377de335f707ceca82f""]",run_d96fee3c3c6166fddbac
term_5528fa67425fcb08da82,active population,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_4bf2fbcee9c864f48ff0""]",run_d96fee3c3c6166fddbac
term_fa3e7d4b99802b9dfbb1,active population aged 15-24,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_e627384b33ecdfb64d97""]",run_d96fee3c3c6166fddbac
term_05e76930e9bf23af3b96,active population aged 15-74,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_8dc4a05ebdd8e1ecc8be""]",run_d96fee3c3c6166fddbac
term_6f49a45cf47e9da11f5a,activity and employment,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_056e37f38cd1903345e3""]",run_d96fee3c3c6166fddbac
term_499c4b685a5cf652edad,adjusted GDP,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_5d1e5ed60285d61d3fe3""]",run_d96fee3c3c6166fddbac
term_0792eeda65ce9b679e3e,adjusted GDP per,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_91350bc404d8139d1cef""]",run_d96fee3c3c6166fddbac
term_44acc67e4f926d1b5e33,adjusted GDP per capita,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_c38f73f90062739e4dc6""]",run_d96fee3c3c6166fddbac
term_4f5a7f8d29f88a6e8682,adjusted gross disposable income,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_61806139d3fd8809354a"", ""occ_a2329d58f2c092a33d1b""]",run_d96fee3c3c6166fddbac
term_2934796be42448e732c6,adjusted gross disposable income of,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_3d062ed4a2b1e4efc068"", ""occ_964794afe0ac7a4c0b3e""]",run_d96fee3c3c6166fddbac
term_66afc3bf2495fc164a87,adjusted gross disposable income of households,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_0a4654d350a6acd6ed68"", ""occ_862c8682a7ccdf1aa1b2""]",run_d96fee3c3c6166fddbac
term_b58ae6f61e4f2ed5dc81,adjusted gross disposable income of households per,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_6b0ba34a8048576fe973"", ""occ_ce2f7b11f39f3377b8b4""]",run_d96fee3c3c6166fddbac
term_fe683ccab63d544e89b0,adjusted gross disposable income of households per capita,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_54089b3c32604bc8ecfa"", ""occ_ecbdae02684a4a56b989""]",run_d96fee3c3c6166fddbac
term_28537334be6786e5aad6,Adjusted gross disposable income of households per capita in PPS,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_6881f8db1e6783273eaa""]",run_d96fee3c3c6166fddbac
term_dd4aa8583ed35ea2e944,"after social transfers, income",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_6c1d195da8bcd8622bb6""]",run_d96fee3c3c6166fddbac
term_967bab15f8feaae7c19a,"after social transfers, income per",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_5fb9d369d96aad48d1cc""]",run_d96fee3c3c6166fddbac
term_ca970dc7c27d85c4265c,against influenza of population,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_fa14a7d041e10e1ae617""]",run_d96fee3c3c6166fddbac
term_f6468db3adfc926b69ab,against influenza of population aged,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_966df605636bfbc2113d""]",run_d96fee3c3c6166fddbac
term_c12ba50d3f81c18f0f44,against influenza of population aged 65,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_0980db38239a0fec35bc""]",run_d96fee3c3c6166fddbac
term_a5ef9f90719648988729,against influenza of population aged 65 and,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_39e2900ebb19f9ca32f8""]",run_d96fee3c3c6166fddbac
term_11028b8d4fd50ad18cb4,against influenza of population aged 65 and over,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_3009a5f5df4660e6006b""]",run_d96fee3c3c6166fddbac
term_a0902dc3d11f8b541af7,age group - % over the population,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_46d7c1f14d47d58d2b7c""]",run_d96fee3c3c6166fddbac
term_64c1cf01bfce8c62a82e,age group - % over the population of,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_ad2f849ede39905983aa""]",run_d96fee3c3c6166fddbac
term_085ebba4da9278183e20,age group - % over the population of each,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_eefdad83d507db9b7a5f""]",run_d96fee3c3c6166fddbac
term_5427d4846d9703e0a4af,age group - % over the population of each age,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_8b4058d361e143f97c7a""]",run_d96fee3c3c6166fddbac
term_ea344c12eeb3e413288d,age groups - per 1000 of population,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_b8923e4942c581ad9c24""]",run_d96fee3c3c6166fddbac
term_f8a923774332721d4ea3,age groups - per 1000 of population aged,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_376dd81a40776c9075aa""]",run_d96fee3c3c6166fddbac
term_4e5fbbcc9d81b5dd2847,age groups - per 1000 of population aged 25-34,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_2e1be702557b990e3ad4""]",run_d96fee3c3c6166fddbac
term_62d5487bfd68279ffa75,age of women at childbirth,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_0f4da81947f6622249e0""]",run_d96fee3c3c6166fddbac
term_76b94557e19b850bd71c,age of women at childbirth and,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_5a853c7b87c451f43828""]",run_d96fee3c3c6166fddbac
term_dfab6f489639d8083dc9,age of women at childbirth and at,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_eb2ed0c4bce4ea1b4b30""]",run_d96fee3c3c6166fddbac
term_f7a222aecf10a858f32e,age of women at childbirth and at birth,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_4e729d10789cd5ba9109""]",run_d96fee3c3c6166fddbac
term_18ae6fdf8179a045c9bf,age population,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_0fe4af013727df3cc50a""]",run_d96fee3c3c6166fddbac
term_2763af19491776269de8,aged 15-24) neither in employment,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_3ed175129f0b2c5c60e2""]",run_d96fee3c3c6166fddbac
term_f0af8b5a505f2ee20169,aged 15-24) neither in employment nor,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_6a5e8f857deab66ebd7e""]",run_d96fee3c3c6166fddbac
term_d6f0d8f5f57bc561b80d,aged 15-24) neither in employment nor in,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_b8664b4f0629660b6bef""]",run_d96fee3c3c6166fddbac
term_471a00b583fa9804be00,aged 15-24) neither in employment nor in education,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_057fcc7531dfe6242e7f""]",run_d96fee3c3c6166fddbac
term_9f067eb4b547071dc62f,Aggregate propensity to consume by income,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_b3e9ddd617b790845381""]",run_d96fee3c3c6166fddbac
term_a8771db3c5fdeaea7553,Aggregate propensity to consume by income quintile,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_616aa8c25c99e165c992""]",run_d96fee3c3c6166fddbac
term_8247507a67c7013b8c11,Aggregate propensity to consume by income quintile - experimental,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_f2c1e880f1cdf666799e""]",run_d96fee3c3c6166fddbac
term_dd253336ca9a867f3b27,Aggregate propensity to consume by income quintile - experimental statistics,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_a4e221b90422d82503e1""]",run_d96fee3c3c6166fddbac
term_d159d1d70a676d86fe50,Agricultural holdings by age of holder,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_726d8889cfebd40daa92""]",run_d96fee3c3c6166fddbac
term_0d7a0d04c0ce32966ea7,Agricultural holdings by agricultural area,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_c38b2bc7b944ae703531""]",run_d96fee3c3c6166fddbac
term_f2c0c07a0e4bc0b204b8,Agricultural holdings by economic size of the farm (Standard Output in Euro),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_c18647d5b6e2c327c671""]",run_d96fee3c3c6166fddbac
term_a7fa27bd2e0cc4478714,agricultural industry - basic and producer prices,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_94708ed824c1c1df7c36""]",run_d96fee3c3c6166fddbac
term_f305973d645117b92dee,Agricultural land prices,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_6c3cbc605b23d011f615""]",run_d96fee3c3c6166fddbac
term_e6b7b05a1721d2d841d5,Agricultural land prices by,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_a2285366589c356992f4""]",run_d96fee3c3c6166fddbac
term_6cc6165729f5e7f40aea,Agricultural land prices by region,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_bcbc12880e327229b93e""]",run_d96fee3c3c6166fddbac
term_1e09dc7785342a81f8e1,Agricultural land prices by region - historical,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_8f0216dd7945eabc2f96""]",run_d96fee3c3c6166fddbac
term_0e0b3810707546d985d4,Agricultural land prices by region - historical data,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_59a1b38faa076944e27d""]",run_d96fee3c3c6166fddbac
term_242af11f95ecc4565c18,Agricultural land renting prices,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_2685cad79021655523cf""]",run_d96fee3c3c6166fddbac
term_545c4065601745332c07,Agricultural land renting prices for,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_8b0e17ed4d1332a0bede""]",run_d96fee3c3c6166fddbac
term_e4425a67ee9c77f33d0f,Agricultural land renting prices for one,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_21a670ea003e68f0f489""]",run_d96fee3c3c6166fddbac
term_bdfb7fbf132cb2662e36,Agricultural land renting prices for one year,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_2cd051345fbbbcffc2c0""]",run_d96fee3c3c6166fddbac
term_2cb8f0f4af78abbdc509,Agricultural land renting prices for one year by,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_986fd864064fe9ba7357""]",run_d96fee3c3c6166fddbac
term_6f2b02206af9e587fed1,Agricultural land renting prices for one year by region,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_b502bcbbaf60dfc40750""]",run_d96fee3c3c6166fddbac
term_e422348de0704bae21cd,Agricultural land renting prices for one year by region - historical data,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_ebf8ee6cf6827b54e82c""]",run_d96fee3c3c6166fddbac
term_6451ea3b40ba5dca98b4,agricultural production,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_0df87a86cd74cd726777"", ""occ_1a5befc89b6b5ede53f4"", ""occ_1f866721e6313abb036d""]",run_d96fee3c3c6166fddbac
term_c16d3cb8f9c2166ca7fb,Agricultural real factor income,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_a6518c74fa4c6f606f2e""]",run_d96fee3c3c6166fddbac
term_d1f5642000661725dc3f,Agricultural real factor income per,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_adb60e8cd26ce71c15e5""]",run_d96fee3c3c6166fddbac
term_add827fa476602d065fa,Agricultural real factor income per annual,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_6cb4f7e2bbdb2ed62b07""]",run_d96fee3c3c6166fddbac
term_3f2871ac5600e8f17598,Agricultural real factor income per annual work,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_2e9bed65fa291990f73d""]",run_d96fee3c3c6166fddbac
term_130f4f699ebfd907a512,Agricultural real factor income per annual work unit,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_7ddfd16b65a86a77a908""]",run_d96fee3c3c6166fddbac
term_91ab15d8f699b278f32c,Agricultural real factor income per annual work unit (AWU),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_290d9af57d60d8afff06""]",run_d96fee3c3c6166fddbac
term_0b214cfd73ab25abb7b2,Air passenger transport,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_dbe8630067864741131e""]",run_d96fee3c3c6166fddbac
term_d2e804e762d250d07c7c,Air passenger transport - ENP-South countries,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_e18b0094bfae1db46a18""]",run_d96fee3c3c6166fddbac
term_7dcf76b37479e12f0002,Air transport equipment,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_215a5c27247ae0959741""]",run_d96fee3c3c6166fddbac
term_45c3f1dcec8bf74b3b4e,Air transport equipment: number of aircrafts,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_b87c63555869d8ad8405""]",run_d96fee3c3c6166fddbac
term_34fd33d58a573e6288b3,Air transport infrastructure,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_bef24e4c730c5c40193a"", ""occ_c2eaa3df2fb570f24e56""]",run_d96fee3c3c6166fddbac
term_c9079f249b58f620e9c3,Air transport infrastructure: airports,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_61433ee08508aab3cf02""]",run_d96fee3c3c6166fddbac
term_6a711696e7225f1e4d10,Air transport infrastructure: length of paved runways,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_925a8090aef9cf593847""]",run_d96fee3c3c6166fddbac
term_a0016567b77ecdefeda9,Air transport of freight by NUTS 2 region,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_4b18c857edf585bd0b1c""]",run_d96fee3c3c6166fddbac
term_1051834513fa48bf6daa,Air transport of goods by country (yearly data),measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_c0379189e032bbd7b5e1""]",run_d96fee3c3c6166fddbac
term_b13910a22b73184ff80d,Air transport of passengers by NUTS 2 region,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_80c810cee45b9eef33ea""]",run_d96fee3c3c6166fddbac
term_b847033074daa0b60a7d,Air transport traffic,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_4aa6f94bbfaa1c18ec90"", ""occ_63edd6d461b2f5e6985e""]",run_d96fee3c3c6166fddbac
term_54d9b1f4afa97eb30220,Air transport traffic: freight and passengers,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_61baae140b30501bd880""]",run_d96fee3c3c6166fddbac
term_50eb0e42cf2464964ee5,Air transport traffic: number of aircraft movements,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_15235f7eadcbb0d732e6""]",run_d96fee3c3c6166fddbac
term_fa98930b8e0236118ed4,all employees (excluding apprentices) by employment,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_490c797094f100e5fd35""]",run_d96fee3c3c6166fddbac
term_1bab50bee2537067aa5a,all employees (excluding apprentices) by employment contract,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_809d43c1d401c27639be""]",run_d96fee3c3c6166fddbac
term_f364c48559f7afa356f6,"an intimate partner, by country of birth",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_14825194de751a09f855""]",run_d96fee3c3c6166fddbac
term_f44103e3c835e10c20bf,and age groups - per 1000 of population,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_da2dec540466cc2ff2c4""]",run_d96fee3c3c6166fddbac
term_e8fe3d4d278697ef8d0f,and age groups - per 1000 of population aged,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_1e97f616b623c3b40b72""]",run_d96fee3c3c6166fddbac
term_fbf4f47069913359fbc1,and construction production,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_e6f3f2d7ae572ba8ee58""]",run_d96fee3c3c6166fddbac
term_4e7c43d4bb135c30882b,and construction production volume,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_f3d717951ed112c42986""]",run_d96fee3c3c6166fddbac
term_6551a0f96a282628c5fb,and construction production volume index,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_0f6ccc957009633bf51c""]",run_d96fee3c3c6166fddbac
term_460784f1593dab82e240,and construction production volume index - calendar,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_a717fe9a66114b06dbe6""]",run_d96fee3c3c6166fddbac
term_0890a04dad756b27884d,and construction production volume index - calendar adjusted,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_c00ec4c408652143c575""]",run_d96fee3c3c6166fddbac
term_d52f1d5d8094cac63f17,and construction production volume index - calendar adjusted - ENP-East,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_4de24277160309eb13d7""]",run_d96fee3c3c6166fddbac
term_292a8b0e829df1ec5687,"and corn-cob-mix by area, production",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_7ed9aa8d8183e39152c3""]",run_d96fee3c3c6166fddbac
term_7567bd4c97514b1d86bb,"and corn-cob-mix by area, production and",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_129f81073fbf85453b0d""]",run_d96fee3c3c6166fddbac
term_809133541e391c625272,"and corn-cob-mix by area, production and humidity",measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_a964f21e34d150dd8f5d""]",run_d96fee3c3c6166fddbac
term_49179846a32af03fa033,and country of birth,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_1f6d40f0c648a8390aae""]",run_d96fee3c3c6166fddbac
term_e71b9f56bbac566384c4,and crude birth,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_20a7452b21c372fbf4d8""]",run_d96fee3c3c6166fddbac
term_426dae8b8c3f4b18f6df,and crude birth rate,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_3547833ead45926ac91d""]",run_d96fee3c3c6166fddbac
term_c0ba3805721f2d83f2e8,and crude death,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_7a9333fe2a997da18c48""]",run_d96fee3c3c6166fddbac
term_d61c4d969d39fa4b030b,and crude death rate,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_3b40d7a62cf6d287f96f""]",run_d96fee3c3c6166fddbac
term_320828b73fa41f46ac26,and development expenditure,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_bb2439698d6529e15fd9""]",run_d96fee3c3c6166fddbac
term_31bd6e8cd55050faaa21,and development expenditure by,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_1e28b1fa8012330c39d0""]",run_d96fee3c3c6166fddbac
term_328d9fed9bb996dad46e,and development expenditure by sector,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_84681022d0691c27f304""]",run_d96fee3c3c6166fddbac
term_2abf4aad31bdefea91b4,and development expenditure by sector of,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_a23d9898618aab30dc57""]",run_d96fee3c3c6166fddbac
term_e7ea18fed95fae56f9a7,and development expenditure by sector of performance,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_62449fd5abbd18690422""]",run_d96fee3c3c6166fddbac
term_9c279c237f4aca643020,and employment rates,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_4f8084b849803df56f24""]",run_d96fee3c3c6166fddbac
term_e9f78a45076b0266bab4,and employment rates (aged,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_bfdd7b2a7907db710a94""]",run_d96fee3c3c6166fddbac
term_be90c8b469a49c9b2032,and employment rates (aged 20-64,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_8a7d4a70dfbc752bfd04""]",run_d96fee3c3c6166fddbac
term_fae7caeb58fe78fcd3ec,and employment rates (aged 20-64) by,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_57e1dafe1c861ae9f8cb""]",run_d96fee3c3c6166fddbac
term_4cafd5f6d1c75739979f,and employment rates (aged 20-64) by sex,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_efa1b283a73665be3752""]",run_d96fee3c3c6166fddbac
term_26021ba2bf675a967f21,and employment rates (aged 20-64) by sex - ENP-East,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_99655a88912a3bd3861e""]",run_d96fee3c3c6166fddbac
term_3a1bda3ea98a6acd34dd,and employment status,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_a1b017dc5b984f7f0480""]",run_d96fee3c3c6166fddbac
term_adeccb75f5d0834def2a,and group of country of birth,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_e092549d776a369bbd1d""]",run_d96fee3c3c6166fddbac
term_cb72a65edb7feba6943a,and over - per 1000 of corresponding age population,measure,0.88,local-hybrid,True,title evidence with measure lexical cue,"[""occ_0680e0eddc65cd2382a5""]",run_d96fee3c3c6166fddbac
