"relation_id","source_term_id","source_term","target_term_id","target_term","relation_type","confidence","evidence_ids_json","evidence","generation_methods_json","run_id","is_valid_relation","correct_relation_type","gold_relation_type","false_positive_type","notes"
"relation_0289221293c623b9c5d9","term_de1275695e85a9ad231b","Gross value added - NACE Rev. 2: - volumes","term_284c77bb50fa6394ff34","Gross value added - NACE Rev. 2: A - volumes","variant_of","0.910000","[""occ_2152786c1a52ad99f16c"", ""occ_ace1b263291f020a0e8b""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.98934, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 1.0}","[""title_family"", ""lexical_variant""]","run_bc54c855edc0db4b8914","true","false","broader_than","","Valid relationship, but the proposed type should be broader_than."
"relation_55b08b304469ec1c7d4b","term_523720a52ca07c570e36","Gross value added - NACE Rev. 2: - current prices","term_1b36ae99c8e59f36e985","Gross value added - NACE Rev. 2: A - current prices","variant_of","0.910000","[""occ_c41bece5472e93e5d1a3"", ""occ_d69e2d77dd94b588d592""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.994237, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 1.0}","[""title_family"", ""lexical_variant""]","run_bc54c855edc0db4b8914","true","false","broader_than","","Valid relationship, but the proposed type should be broader_than."
"relation_be2428b38bb3a635452f","term_8480764cf559c214bf16","freight and passengers","term_ef11457c4f85894a4603","passengers and freight","variant_of","0.910000","[""occ_22f4235bec52491b0a08"", ""occ_f3c3ae9a00bce878932c""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.993413, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 1.0}","[""title_family"", ""lexical_variant""]","run_bc54c855edc0db4b8914","true","true","variant_of","","Valid and correctly typed under the review criteria."
"relation_cc12888ab475244c626a","term_9d63af292c8afa0b17e8","In work at-risk-of-poverty rate","term_f8b8d4685a58c4e867cb","In-work at-risk-of-poverty rate","variant_of","0.910000","[""occ_a728dbd9ce9162ec910a"", ""occ_cd85dc80bf8e76eae602""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.983269, ""source_domain"": ""social conditions and equality"", ""target_domain"": ""social conditions and equality"", ""token_jaccard"": 1.0}","[""title_family"", ""lexical_variant""]","run_bc54c855edc0db4b8914","true","true","variant_of","","Valid and correctly typed under the review criteria."
"relation_d0121d3e9f094ca7d903","term_94e77e8b85501a114a30","Persons killed in road accidents","term_5345018b2ad8db26589d","Road accidents: persons killed","variant_of","0.910000","[""occ_aff18f04d0954e84495e"", ""occ_d3d2d8f8509939c134a5""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.974531, ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 1.0}","[""title_family"", ""lexical_variant""]","run_bc54c855edc0db4b8914","true","true","variant_of","","Valid and correctly typed under the review criteria."
"relation_46c687ccc49071f44fc6","term_9560cd093859db0ca542","Number of enterprises carrying out cross trade by reasons for cross trade and employment size class","term_abd74cab62a22713b235","Number of enterprises carrying out cross trade by type of cross trade and employment size class","related_to","0.890874","[""occ_466dd36d85b278268863"", ""occ_d0f911b58ad096319629""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.979061, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.818182}","[""embedding_similarity"", ""domains""]","run_bc54c855edc0db4b8914","true","true","related_to","","Valid and correctly typed under the review criteria."
"relation_28ac72e69a6a7a1d8986","term_577773e63569009ae3c1","Ever-partnered women who have experienced violence by an intimate partner and consequences of violence","term_929499be90930e48c639","Ever-partnered women who have experienced violence by an intimate partner, by type of violence","related_to","0.882715","[""occ_5c50dd86a6093c780012"", ""occ_9a68e3901df57bb7be49""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.972262, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.818182}","[""embedding_similarity"", ""domains""]","run_bc54c855edc0db4b8914","true","true","related_to","","Valid and correctly typed under the review criteria."
"relation_025659de11ddbd7942be","term_10d84d61e63c4c25a8ea","Direct investment liabilities (flows)","term_6c28e669b8ae9b75d28b","Direct investment liabilities (flows) - annual data, % of GDP","broader_than","0.880000","[""occ_6c658cb3be62be6a4835"", ""occ_78bbfe1602a1cdc091f9""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.874978, ""qualifier_tokens"": [""annual"", ""data"", ""gdp""], ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.571429}","[""lexical_containment"", ""qualifier_patterns""]","run_bc54c855edc0db4b8914","true","true","broader_than","","Valid and correctly typed under the review criteria."
"relation_096b0df61a54b1fd3ae8","term_5df1b1944da61d2a51da","At-risk-of poverty rate","term_edcdfadf6f72b56a613d","Persistent at-risk-of poverty rate by sex - EU-SILC survey","broader_than","0.880000","[""occ_58d51a46488615c8f39a"", ""occ_7ec27fadebbd5ef4d650""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.793299, ""qualifier_tokens"": [""eu"", ""persistent"", ""sex"", ""silc"", ""survey""], ""source_domain"": ""social conditions and equality"", ""target_domain"": ""social conditions and equality"", ""token_jaccard"": 0.444444}","[""lexical_containment"", ""qualifier_patterns""]","run_bc54c855edc0db4b8914","true","true","broader_than","","Valid and correctly typed under the review criteria."
"relation_096f6496f25dbf0badad","term_21039a3f0a05370d762f","People at risk of poverty or social exclusion","term_645f9acb5239d112b13e","People at risk of poverty or social exclusion by sex","broader_than","0.880000","[""occ_085d95e39c0b49d94656"", ""occ_d85f32e880759479eb7d""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.940599, ""qualifier_tokens"": [""sex""], ""source_domain"": ""social conditions and equality"", ""target_domain"": ""social conditions and equality"", ""token_jaccard"": 0.875}","[""lexical_containment"", ""qualifier_patterns""]","run_bc54c855edc0db4b8914","true","true","broader_than","","Valid and correctly typed under the review criteria."
"relation_0f89d944de4da7e09964","term_93fc17aa9b69df511486","Unemployment by sex - age group 25-74","term_a8ad46b0a7ab4a8761a8","Unemployment rate by sex - age group 25-74","broader_than","0.880000","[""occ_3042694e0caba6d1b7cf"", ""occ_51f045acb6bbd3831d1b""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.983572, ""qualifier_tokens"": [""rate""], ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.857143}","[""lexical_containment"", ""qualifier_patterns""]","run_bc54c855edc0db4b8914","true","false","related_to","","Valid relationship, but the proposed type should be related_to."
"relation_0fb0eb7baa8c060f246a","term_5df1b1944da61d2a51da","At-risk-of poverty rate","term_749d1a6aace9f2d46f35","Persistent at-risk-of poverty rate by age group","broader_than","0.880000","[""occ_7ec27fadebbd5ef4d650"", ""occ_7f70712fce35c7aa215a""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.854012, ""qualifier_tokens"": [""age"", ""group"", ""persistent""], ""source_domain"": ""social conditions and equality"", ""target_domain"": ""social conditions and equality"", ""token_jaccard"": 0.571429}","[""lexical_containment"", ""qualifier_patterns""]","run_bc54c855edc0db4b8914","true","true","broader_than","","Valid and correctly typed under the review criteria."
"relation_10b9d0e655b6552aaa6b","term_d2d3af7f0ef9a3518fdb","Direct investment","term_6c28e669b8ae9b75d28b","Direct investment liabilities (flows) - annual data, % of GDP","broader_than","0.880000","[""occ_78bbfe1602a1cdc091f9"", ""occ_89a7a5a95180008c8fb0""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.756565, ""qualifier_tokens"": [""annual"", ""data"", ""flows"", ""gdp"", ""liabilities""], ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.285714}","[""lexical_containment"", ""qualifier_patterns""]","run_bc54c855edc0db4b8914","true","true","broader_than","","Valid and correctly typed under the review criteria."
"relation_13cbdfb5da3a51225934","term_27403ee3a08ef6612373","Employment, domestic concept","term_defff23a8f88d8548c58","Employment, domestic concept - annual data","broader_than","0.880000","[""occ_62004064f4061717212d"", ""occ_92d9dcb33fdc3d88e697"", ""occ_c5df37801dcfd14f0e3d""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.851556, ""qualifier_tokens"": [""annual"", ""data""], ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.6}","[""lexical_containment"", ""qualifier_patterns""]","run_bc54c855edc0db4b8914","true","false","variant_of","","Valid relationship, but the proposed type should be variant_of."
"relation_159a37e44e27a3e3ffa3","term_02871a4901c6034352a8","aged 20-24","term_4ea4279567c32d7a7f9e","Young persons (aged 20-24) with at least upper secondary educational attainment level by sex","broader_than","0.880000","[""occ_aa64f9fcb3042268300e"", ""occ_f689e8036d2c3ceb179e""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.831138, ""qualifier_tokens"": [""at"", ""attainment"", ""educational"", ""least"", ""level"", ""persons"", ""secondary"", ""sex"", ""upper"", ""young""], ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.230769}","[""lexical_containment"", ""qualifier_patterns""]","run_bc54c855edc0db4b8914","false","false","","classification_leakage","Age-group fragment is a dimension value, not a measure relationship."
"relation_18e8f4991ae1a37dfa5d","term_69d05ad442154c828ac3","cow's milk","term_9019e932b45d36527032","Fat contents and protein contents (cow's milk) - annual data","broader_than","0.880000","[""occ_2825b4e100df59e40a83"", ""occ_f938aa1cc9bfdb5623e7""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.72072, ""qualifier_tokens"": [""annual"", ""contents"", ""data"", ""fat"", ""protein""], ""source_domain"": ""agriculture, forestry, and fisheries"", ""target_domain"": ""agriculture, forestry, and fisheries"", ""token_jaccard"": 0.375}","[""lexical_containment"", ""qualifier_patterns""]","run_bc54c855edc0db4b8914","false","false","","classification_leakage","Cow's milk is an entity/dimension fragment, not a broader measure."
"relation_1a126da08659af96ce23","term_f1a2d6019fafb3ba82b6","Employees, domestic concept","term_b701edb0b46052c894a7","Employees, domestic concept - annual data","broader_than","0.880000","[""occ_04aa77d63393e463e362"", ""occ_8bc43ede008ce19698f2""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.85235, ""qualifier_tokens"": [""annual"", ""data""], ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.6}","[""lexical_containment"", ""qualifier_patterns""]","run_bc54c855edc0db4b8914","true","false","variant_of","","Valid relationship, but the proposed type should be variant_of."
"relation_df671d3e6991b274b211","term_e6b89d2f1e5126c6fdaf","Graduates at doctoral level, in science, math., computing, engineering, manufacturing, construction, by sex","term_75f99b8a1b5911e78516","Graduates at doctoral level, in science, math., computing, engineering, manufacturing, construction, by sex - per 1000 of population aged 25-34","broader_than","0.880000","[""occ_7da133760c7995fce964"", ""occ_89bd6e44d1011ded0ebb""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.909266, ""qualifier_tokens"": [""1000"", ""25"", ""34"", ""aged"", ""per"", ""population""], ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.647059}","[""lexical_containment"", ""qualifier_patterns""]","run_bc54c855edc0db4b8914","true","false","related_to","","Valid relationship, but the proposed type should be related_to."
"relation_42e08d8e2cfa5efe29b1","term_aa4fea535884833418db","Exports of high technology products as a share of total exports, SITC Rev. 4","term_7c9321b7c0768279ad98","Exports of high technology products as a share of total exports, SITC Rev. 4 - %","variant_of","0.860000","[""occ_5039d0b24568ab23e9f5"", ""occ_e4b72d1ca38ecb902194""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.98409, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 1.0}","[""title_family"", ""lexical_variant""]","run_bc54c855edc0db4b8914","true","true","variant_of","","Valid and correctly typed under the review criteria."
"relation_4436226f0e2e62ba37d6","term_067918968cdcc593f677","Enterprises having received orders online (at least 1%)","term_fb46bca043bcb722fea6","Enterprises having received orders online (at least 1%) - % of enterprises","variant_of","0.860000","[""occ_cae320aa52f50473cb3f"", ""occ_e50df95c42ff92e40626""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.979746, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 1.0}","[""title_family"", ""lexical_variant""]","run_bc54c855edc0db4b8914","true","true","variant_of","","Valid and correctly typed under the review criteria."
"relation_cea641bd5b34478a343a","term_b1125f8545359c90d1a5","Financial sector leverage, debt to equity, non-consolidated","term_9b2ea962ec0ca6ffa2f1","Financial sector leverage, debt to equity, non-consolidated - %","variant_of","0.860000","[""occ_3a7f449e9a498babfe45"", ""occ_cd40313044de4fa0a1b7""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.987777, ""source_domain"": ""economy and finance"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 1.0}","[""title_family"", ""lexical_variant""]","run_bc54c855edc0db4b8914","true","true","variant_of","","Valid and correctly typed under the review criteria."
"relation_e8ff0aa4dcd5543ab4c6","term_f1a2d6019fafb3ba82b6","Employees, domestic concept","term_27403ee3a08ef6612373","Employment, domestic concept","related_to","0.857577","[""occ_62004064f4061717212d"", ""occ_8bc43ede008ce19698f2"", ""occ_c5df37801dcfd14f0e3d""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.909648, ""source_domain"": ""labour market"", ""target_domain"": ""labour market"", ""token_jaccard"": 0.5}","[""embedding_similarity"", ""domains""]","run_bc54c855edc0db4b8914","true","false","narrower_than","","Valid relationship, but the proposed type should be narrower_than."
"relation_098c1ec002db86bf97a2","term_3456ee1ef3a4b5d3e160","Causes of death, by sex","term_a328ea1f4752a941f146","Death due to suicide, by sex","related_to","0.853705","[""occ_2a6383bffb6dee3b9f42"", ""occ_c79aee8aabcf9d311bfa""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.906421, ""source_domain"": ""health"", ""target_domain"": ""health"", ""token_jaccard"": 0.4}","[""embedding_similarity"", ""domains""]","run_bc54c855edc0db4b8914","true","false","broader_than","","Valid relationship, but the proposed type should be broader_than."
"relation_224f119cba468ba8ba8d","term_65be4aed5f3e86273ea9","Private sector credit flow: debt securities by sectors, consolidated - million units of national currency","term_b7e1c68944523a50df59","Private sector credit flow: debt securities by sectors, non-consolidated - million units of national currency","variant_of","0.850000","[""occ_879431835e9e32d42d24"", ""occ_f250f63f0f6b17d4bd5f""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.956028, ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.923077}","[""title_family"", ""embedding_similarity""]","run_bc54c855edc0db4b8914","true","true","variant_of","","Valid and correctly typed under the review criteria."
"relation_2add50c142c5e84bf56e","term_8b82ef20d699e60fc628","Enterprises by movement of business functions from abroad and by NACE Rev.2 activity - experimental statistics","term_d9cc597214e70058633f","Enterprises by type of movement of business functions from abroad and by NACE Rev.2 activity - experimental statistics","variant_of","0.850000","[""occ_0fd74f3b10a4359ba6e1"", ""occ_be8d1eff6e19bbf20603""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.99528, ""source_domain"": ""industry, trade, and services"", ""target_domain"": ""industry, trade, and services"", ""token_jaccard"": 0.923077}","[""title_family"", ""embedding_similarity""]","run_bc54c855edc0db4b8914","true","true","variant_of","","Valid and correctly typed under the review criteria."
"relation_33595d1599dd4616eae5","term_12db862d259b160b6976","At-risk-of poverty rate by household type - EU-SILC survey","term_941c1a5e68777f1c1920","At-risk-of-poverty rate of older people by sex - EU-SILC survey","related_to","0.835870","[""occ_43f9915769b58413de12"", ""occ_9a392055f664c7362be5""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.891559, ""source_domain"": ""social conditions and equality"", ""target_domain"": ""social conditions and equality"", ""token_jaccard"": 0.583333}","[""embedding_similarity"", ""domains""]","run_bc54c855edc0db4b8914","true","true","related_to","","Valid and correctly typed under the review criteria."
"relation_108744705857c085e47b","term_dc581179adbd5dc16d34","Government bond yields","term_8c55204241ed0254db8b","Government bond yields - 10 years' maturity - ENP-East countries","broader_than","0.830000","[""occ_881e7244da9c673bc621"", ""occ_cd2af40298a34052be88""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.802764, ""qualifier_tokens"": [""10"", ""countries"", ""east"", ""enp"", ""maturity"", ""years""], ""source_domain"": ""economy and finance"", ""target_domain"": ""economy and finance"", ""token_jaccard"": 0.333333}","[""lexical_containment"", ""qualifier_patterns""]","run_bc54c855edc0db4b8914","true","true","broader_than","","Valid and correctly typed under the review criteria."
"relation_254ecffcb1226c139dbe","term_65ebf0c0958b87bdcac8","Gross weight of goods handled","term_ab5cb6d657cfb86e547d","gross weight of goods handled in each port","broader_than","0.830000","[""occ_4ca951c692f2a1c73c73"", ""occ_98d53c9cc94124f17d66""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.882033, ""qualifier_tokens"": [""each"", ""port""], ""source_domain"": ""transport"", ""target_domain"": ""transport"", ""token_jaccard"": 0.666667}","[""lexical_containment"", ""qualifier_patterns""]","run_bc54c855edc0db4b8914","true","true","broader_than","","Valid and correctly typed under the review criteria."
"relation_9c94924cb254bb4d82f2","term_d5778d579a28397cff7d","NACE Rev. 2, I, 55.1","term_d1fd158d13847bfc57be","Net occupancy rate of bed-places and bedrooms in hotels and similar accommodations (NACE Rev. 2, I, 55.1) - monthly data","broader_than","0.830000","[""occ_43721312e73171a0f170"", ""occ_78837a8d013dcfcf3734""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.690768, ""qualifier_tokens"": [""accommodations"", ""bed"", ""bedrooms"", ""data"", ""hotels"", ""monthly"", ""net"", ""occupancy"", ""places"", ""rate"", ""similar""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.352941}","[""lexical_containment"", ""qualifier_patterns""]","run_bc54c855edc0db4b8914","false","false","","classification_leakage","NACE code is a classification fragment, not a measure."
"relation_db053fbef5b35b1119f3","term_115b5c9878c65bea4f1e","Housing cost overburden rate","term_ce6acb5890a7891864e9","Housing cost overburden rate by sex - EU-SILC survey","broader_than","0.830000","[""occ_c10fcd1b04d20515c0e4"", ""occ_dc809bf1f9bd92d693ab""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.828796, ""qualifier_tokens"": [""eu"", ""sex"", ""silc"", ""survey""], ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.5}","[""lexical_containment"", ""qualifier_patterns""]","run_bc54c855edc0db4b8914","true","true","broader_than","","Valid and correctly typed under the review criteria."
"relation_39284636d006c74fbec0","term_f25b3958d6da1017e631","Production in construction","term_6065d4f8545e2fd54fdf","Production in industry","related_to","0.810061","[""occ_0582e216cc81ac6e091c"", ""occ_2505872b94f00d1af276"", ""occ_506e746539c1a033783c"", ""occ_7f7ffa392eaf1739875b"", ""occ_8eadad825fab8559cd7a"", ""occ_955dc221d744c8cd1885"", ""occ_975959c70ce199866dd0"", ""occ_f2c47c6402789524b76f""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.870051, ""source_domain"": ""industry, trade, and services"", ""target_domain"": ""industry, trade, and services"", ""token_jaccard"": 0.333333}","[""embedding_similarity"", ""domains""]","run_bc54c855edc0db4b8914","true","true","related_to","","Valid and correctly typed under the review criteria."
"relation_85a6ce46c540c5f51402","term_2a0f787fbd72a2d7c3e7","Generation of waste by households - ENP-South countries","term_537acf0f3441c881cfd4","Municipal waste per inhabitant - ENP-South countries","related_to","0.801241","[""occ_5e5cf0cc1d1227a2d7f0"", ""occ_fa2b71f237289f4bc4e4""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.862701, ""source_domain"": ""environment and energy"", ""target_domain"": ""environment and energy"", ""token_jaccard"": 0.444444}","[""embedding_similarity"", ""domains""]","run_bc54c855edc0db4b8914","true","true","related_to","","Valid and correctly typed under the review criteria."
"relation_65ad48a1fede8eb44344","term_fcc7e728e74e3059ea93","Participation in any learning activities by degree of urbanisation","term_02fd946a4112ad14ed99","Participation in informal learning by degree of urbanisation","related_to","0.799305","[""occ_414dcea73aece9147b76"", ""occ_79f0bb64f8c607d9c896""]","{""domain_signal"": ""same_domain"", ""embedding_similarity"": 0.861087, ""source_domain"": ""education"", ""target_domain"": ""education"", ""token_jaccard"": 0.571429}","[""embedding_similarity"", ""domains""]","run_bc54c855edc0db4b8914","true","false","broader_than","","Valid relationship, but the proposed type should be broader_than."
"relation_84ea2a1f9300ff79f6a4","term_c9272e2765f8365ff80d","Housing cost overburden rate by poverty status - EU-SILC survey","term_65b7a817742d84dc8b39","Overcrowding rate by poverty status - population without single-person households - EU-SILC survey","related_to","0.788826","[""occ_77fbbed1c7fa23091351"", ""occ_dab4277f2626af5c6a07""]","{""domain_signal"": ""domain_weak_or_cross"", ""embedding_similarity"": 0.894021, ""source_domain"": ""cross-domain or other"", ""target_domain"": ""cross-domain or other"", ""token_jaccard"": 0.4}","[""embedding_similarity"", ""domains""]","run_bc54c855edc0db4b8914","true","true","related_to","","Valid and correctly typed under the review criteria."
