term_id,canonical_term,category,confidence,variant,protected,evidence,occurrence_ids_json,run_id
term_f13184c2377d6faaf328,agechild,dimension_name,0.98,semantic-hybrid,True,metadata column name evidence,"[""occ_113c078df0d693b04321""]",run_d0d5415dcc5fdcae1cb4
term_ef77f39907d3f693a17d,Agricultural area,dimension_name,0.98,semantic-hybrid,True,metadata column name evidence,"[""occ_31a34423b11be049d710"", ""occ_376c37c2b9efea5d3c3d"", ""occ_5a275a3c140046d49489"", ""occ_e80253525598757ec373""]",run_d0d5415dcc5fdcae1cb4
term_96e54896d43cacc5c77e,Agricultural production methods,dimension_name,0.98,semantic-hybrid,True,metadata column name evidence,"[""occ_da8d29d334724453f044""]",run_d0d5415dcc5fdcae1cb4
term_a4a388f0e9c9eaecd508,Agricultural products,dimension_name,0.98,semantic-hybrid,True,metadata column name evidence,"[""occ_06a0aea15f197a94a38e"", ""occ_0ec37b9a06c2d54cc30d"", ""occ_4e730e00c415a5479a2b"", ""occ_722d174ec4746f32fbe6""]",run_d0d5415dcc5fdcae1cb4
term_799415c7adb43189a8af,Air pollutants and greenhouse gases,dimension_name,0.98,semantic-hybrid,True,metadata column name evidence,"[""occ_09de25d34ac1c37a6877"", ""occ_28d644490a7faeffc37c"", ""occ_31e8f55178dc37fc4ba4"", ""occ_32e186e27cd1017dcea6"", ""occ_5b9204dcb76914931df0"", ""occ_83253cf8bc36388ba044"", ""occ_e2c54d5fcc3d8fea4ee3"", ""occ_faee4d3b153630851654""]",run_d0d5415dcc5fdcae1cb4
term_3b020cc5742ab0eb1c99,Aircraft category,dimension_name,0.98,semantic-hybrid,True,metadata column name evidence,"[""occ_8cb75efdcc1fa2bcc13b"", ""occ_fc6df7efa7f0a4b95333""]",run_d0d5415dcc5fdcae1cb4
term_a6a5705573ba4afe91cc,airsect,dimension_name,0.98,semantic-hybrid,True,metadata column name evidence,"[""occ_5b3a7b871c1f420b1369""]",run_d0d5415dcc5fdcae1cb4
term_6a68b6a687d4a6ce57cb,Amenities,dimension_name,0.98,semantic-hybrid,True,metadata column name evidence,"[""occ_ad3798e9967e1bf72f2b"", ""occ_f7b95c9fed0fa8647a07""]",run_d0d5415dcc5fdcae1cb4
term_4535f553400ca563bf84,Analytical categories for purchasing power parities (PPPs) calculation,dimension_name,0.98,semantic-hybrid,True,metadata column name evidence,"[""occ_09fec2e1b85aca945a4f"", ""occ_1deed6289219eeb7c73b"", ""occ_278b32c5ac248407614e"", ""occ_4420cbbbaa36bc0df62b"", ""occ_98790f6c95eb67d72ddf""]",run_d0d5415dcc5fdcae1cb4
term_2461c4b741fd6095b259,annex,dimension_name,0.98,semantic-hybrid,True,metadata column name evidence,"[""occ_5cb5a547c7f7896eda43"", ""occ_6a081e3e9c4941393fb7"", ""occ_86a953b392076a4fd9e4"", ""occ_9357189a5dc592b82b55"", ""occ_a53707be53d889111a66"", ""occ_d37d60b468f4dc4e181a"", ""occ_e139e3479b8073c4fe0c"", ""occ_fc384e5bb89234fa64ca""]",run_d0d5415dcc5fdcae1cb4
term_382ae43e7d8730165920,Applicant type,dimension_name,0.98,semantic-hybrid,True,metadata column name evidence,"[""occ_13ad63142ee0b1025d5d"", ""occ_52281ec8b25673c4b9e7"", ""occ_861434a59413988fac39"", ""occ_c15c45c52bf82fcd4ca2""]",run_d0d5415dcc5fdcae1cb4
term_d0dc74ace7978f99272a,Aquaculture method,dimension_name,0.98,semantic-hybrid,True,metadata column name evidence,"[""occ_cf0cc40fdcbb387ac43f""]",run_d0d5415dcc5fdcae1cb4
term_853c17c4946552ef0713,aquaenv,dimension_name,0.98,semantic-hybrid,True,metadata column name evidence,"[""occ_b88c61b70f9e87f510a6""]",run_d0d5415dcc5fdcae1cb4
term_ad447c8e35557cd7945f,Aquatic environment,dimension_name,0.98,semantic-hybrid,True,metadata column name evidence,"[""occ_47ba1ed007ec601eadac"", ""occ_65d595d17b8ce3b3f122"", ""occ_6d1574bf1ccb45f39dc4"", ""occ_c515479c30eb6411be81""]",run_d0d5415dcc5fdcae1cb4
term_6404613fbdb363618e36,Arable land area,dimension_name,0.98,semantic-hybrid,True,metadata column name evidence,"[""occ_c91f540ec14fd68d1f1f""]",run_d0d5415dcc5fdcae1cb4
term_93645a9be9cb0d5ed20d,Assets (ESA 2010),dimension_name,0.98,semantic-hybrid,True,metadata column name evidence,"[""occ_9e51729afd28b167a727""]",run_d0d5415dcc5fdcae1cb4
term_67b379003d9d8c6b8048,At risk of poverty - Yes/No,dimension_name,0.98,semantic-hybrid,True,metadata column name evidence,"[""occ_137c80838068cfa224a4"", ""occ_d75ceb40a69b19851ff4"", ""occ_e122b0bd07bc9a9059a4""]",run_d0d5415dcc5fdcae1cb4
term_d2c25d40e79fd3561d71,At risk of poverty or social exclusion - Yes/No,dimension_name,0.98,semantic-hybrid,True,metadata column name evidence,"[""occ_c9c7b5d5fdbe9b6dfd1f""]",run_d0d5415dcc5fdcae1cb4
term_6f5a9f6bd5c53965bc15,Awareness - Yes/No,dimension_name,0.98,semantic-hybrid,True,metadata column name evidence,"[""occ_5382746fa34ebfc4d198"", ""occ_b266f4b755267c3cca72""]",run_d0d5415dcc5fdcae1cb4
term_df5a572cb4fbd948d9d4,Balance of payments indicator,dimension_name,0.98,semantic-hybrid,True,metadata column name evidence,"[""occ_23e1f8241babb1b02502"", ""occ_4c7b98472d311690be3d"", ""occ_8695ea5d10fb41c04890"", ""occ_e18352afbb4f469022b1""]",run_d0d5415dcc5fdcae1cb4
term_6db36f19abb398121cda,Balance of payments item,dimension_name,0.98,semantic-hybrid,True,metadata column name evidence,"[""occ_092fb459b4b0d5fee410"", ""occ_12bc9520445ab13e6b1a"", ""occ_1aee67abe434ee46762a"", ""occ_2204eeb3a981d5472db9"", ""occ_22c3f92dd0e72be752c5"", ""occ_2e389a2aae73774a38aa"", ""occ_30af21eba1604e52bf03"", ""occ_3da8b6688d68fb025a95"", ""occ_40803c53bb72cbb55e5f"", ""occ_42991c304bb2a4382541"", ""occ_477e90e0679f17db5f2b"", ""occ_62e458eef73bb21de7a1"", ""occ_6b9e5ec1ff3a9eb97f1d"", ""occ_77d8d29187feb8328107"", ""occ_97692183bfe41eec4fc3"", ""occ_a2b065e256ae884468b4"", ""occ_a440ae8ce5c125c8ca8f"", ""occ_a727ec4431d1c3fe3a90"", ""occ_a9e49f11bb0e7e87a808"", ""occ_baa16542deac9a6592ea"", ""occ_bc5f963ce76de98b8207"", ""occ_c1bbaa551f6199cee35f"", ""occ_c98ff5ba394c31af3500"", ""occ_d419fb8b7ce7586835cf"", ""occ_dbab829af289adf281e8"", ""occ_ddc0a442ef4aee8b941f"", ""occ_e2443535799ed8e2b1a7"", ""occ_e42c66dfb8d47bd53a98"", ""occ_e8362ab0419e197c2200"", ""occ_ee71f2e1e98a7034c6f5"", ""occ_fc2b110c87c6e8845266""]",run_d0d5415dcc5fdcae1cb4
term_6d8b0abb91471408434b,Basic classes of goods in the System of National Accounts (SNA) in terms of Broad Economic Categories (BEC),dimension_name,0.98,semantic-hybrid,True,metadata column name evidence,"[""occ_e37134958379da3050c2""]",run_d0d5415dcc5fdcae1cb4
term_8f06b2c055ce0b8c2865,Bird species,dimension_name,0.98,semantic-hybrid,True,metadata column name evidence,"[""occ_5e4e6b6c948c11d8efd1"", ""occ_a143aebbcf4c9fe37e55""]",run_d0d5415dcc5fdcae1cb4
term_ec4671b9d285ce52cffa,Body Mass Index,dimension_name,0.98,semantic-hybrid,True,metadata column name evidence,"[""occ_2846b6ebf826e9265f0f"", ""occ_8f52efe4c64c1f450017"", ""occ_c8068b06c0facc705b41""]",run_d0d5415dcc5fdcae1cb4
term_792d4700a8e99263faa6,Bonds,dimension_name,0.98,semantic-hybrid,True,metadata column name evidence,"[""occ_03bcfe20ceb4b146cadf""]",run_d0d5415dcc5fdcae1cb4
term_31362c6a65077eef9845,Broad economic categories (BEC Rev.5),dimension_name,0.98,semantic-hybrid,True,metadata column name evidence,"[""occ_bed073f6348dc62ea590""]",run_d0d5415dcc5fdcae1cb4
