term_id,canonical_term,category,confidence,variant,protected,evidence,occurrence_ids_json,run_id
term_0a182caf0f168cf04942,3 by sex - as % of the population,measure,0.88,semantic-hybrid,True,title evidence with measure lexical cue,"[""occ_4ccf405f5d71441d6913""]",run_1f27e7f7434a9d682f85
term_50864d39aee50e16110c,3 by sex - as % of the population of,measure,0.88,semantic-hybrid,True,title evidence with measure lexical cue,"[""occ_d9dac73efb23ea4d8357""]",run_1f27e7f7434a9d682f85
term_0f2b3dc72dbfb9df4051,40 % of the population,measure,0.88,semantic-hybrid,True,title evidence with measure lexical cue,"[""occ_012776f5b278b2e5b61a""]",run_1f27e7f7434a9d682f85
term_f5213a127a8488a1ed73,"a domestic perpetrator, by country of birth",measure,0.88,semantic-hybrid,True,title evidence with measure lexical cue,"[""occ_4c1fa094d41898c2a20a""]",run_1f27e7f7434a9d682f85
term_eda8ed1ce0eba77846ef,"a non-partner, by country of birth",measure,0.88,semantic-hybrid,True,title evidence with measure lexical cue,"[""occ_18b1f0e47dfb53d7bb34""]",run_1f27e7f7434a9d682f85
term_1841dde785c10e5eeb3d,A of the income from agricultural,measure,0.88,semantic-hybrid,True,title evidence with measure lexical cue,"[""occ_66e7361e0a810698324f""]",run_1f27e7f7434a9d682f85
term_84ba59b6c245c2358047,A of the income from agricultural activity,measure,0.88,semantic-hybrid,True,title evidence with measure lexical cue,"[""occ_96bd8d0d79b187472b9f""]",run_1f27e7f7434a9d682f85
term_8edcbec9396e6e38b16d,a share of GDP,measure,0.88,semantic-hybrid,True,title evidence with measure lexical cue,"[""occ_5ec14693cc9c5d00591b""]",run_1f27e7f7434a9d682f85
term_d31c80bf908221bd3b9a,Above 60% of median equivalised income,measure,0.7600560634895097,semantic-hybrid,False,semantic centroid/neighbor measure fallback,"[""occ_0057994e44d65d738f93"", ""occ_0103b8bb5b7b72913dfe"", ""occ_033d5371af2f44bd85fc"", ""occ_03a4ad8d742609908b10"", ""occ_04c9d19765f301060731"", ""occ_0519ba7ac45b16d8b579"", ""occ_06aac4ce1bdfa0487224"", ""occ_07b8858f9a953750d5ad"", ""occ_07bbacab3b65e46bdbdf"", ""occ_0892f50388e94ee17e08"", ""occ_08d94ad5c273a97de732"", ""occ_0902f64da463ce8a3771"", ""occ_091dfe51d5d6967bbf11"", ""occ_0984a963d23ec9fdd1c0"", ""occ_0988a7062fd365b1c41a"", ""occ_0a33ad1dda4b0f8f9de5"", ""occ_0aadad828c7bda132020"", ""occ_0ad2733936a14f9a5733"", ""occ_0ad43d1ed448d0fbbc86"", ""occ_0b0d832ba1e8d46478f0"", ""occ_0b2beaf6bbf24fee8554"", ""occ_0b5d6feee93c8820fec4"", ""occ_0bd00513a5c75fc0adb2"", ""occ_0c2a897c734cf531da19"", ""occ_0d807216dbecfc02eb16"", ""occ_0db0d5bf58db7e0aa661"", ""occ_0e0c548f55bb65113a0a"", ""occ_0e2fc1b6c5a90ebd7d6e"", ""occ_0e9cb2ea1a9a05f75725"", ""occ_0efd39ce79caf829a032"", ""occ_0f2dfed66d797ed8fbaf"", ""occ_0f3a3c9cec36739efd9c"", ""occ_10444e40f1e95cda52a2"", ""occ_12fec076ffb77e070dd8"", ""occ_14cee5ffa63a1651d0a8"", ""occ_1513372835b83cdf2731"", ""occ_1521cb2fb19f170671d9"", ""occ_153ec7e87e410b64f105"", ""occ_1581a171db25e1e65887"", ""occ_15fb76929f04da2b0428"", ""occ_1614da2693b90f772166"", ""occ_161d4b94194d8068ffcf"", ""occ_16d8acb6ac26f7785d36"", ""occ_1792dd2390bcab908df8"", ""occ_17bd4d67286cc1851cdd"", ""occ_17d5aa979e9ee1652f18"", ""occ_193a0d4efc506377104d"", ""occ_19430a8ca25cc142bf84"", ""occ_1a1e946f58c3e6b150d2"", ""occ_1b5e613b0a8ddfb0f263"", ""occ_1ba7956a2652ce735b52"", ""occ_1bad70ec305abffe64c5"", ""occ_1c13afe7017975820a15"", ""occ_1d48ea27a1af7ed79b03"", ""occ_1eee2a3686a049e08538"", ""occ_1f8f8911ae2245fe8993"", ""occ_1fcdb7ca3f37520aebc8"", ""occ_20e6bf3625d4e7c4aafc"", ""occ_210e2b1c46ec933858b4"", ""occ_212accc20bcf74c75759"", ""occ_2154523b3b0b3998988c"", ""occ_22266018c3c90ee6b5fe"", ""occ_2261663d838f9dc22035"", ""occ_22d207bfae9cb755785e"", ""occ_233b3fc6890e110595d0"", ""occ_2447a45cd4f5fbeb71eb"", ""occ_26bd947d9a7f2a238243"", ""occ_272c1d59bc1d210a5d6d"", ""occ_28595d98f8cf24ce2123"", ""occ_28cf13d08741b4b9c4df"", ""occ_299a5027dd61b1f3343d"", ""occ_2aa88357f046bee46a6d"", ""occ_2b161764db67275f5415"", ""occ_2b5a45a457b1872666d1"", ""occ_2ba446f02c25f5470c1d"", ""occ_2bddf4feb3bdc834042c"", ""occ_2d0c20ec43215ab5ad3a"", ""occ_2d523b5dd511372ad386"", ""occ_2d69020e8fb017ea011c"", ""occ_2e29be2089a5760fd17c"", ""occ_2e2d7d6d260482c1b5fc"", ""occ_2eb8e73fff60a74c6f0b"", ""occ_2ec32ce39948090a83cd"", ""occ_2ee938f04c26d2502f63"", ""occ_2f160664320b3249311e"", ""occ_2f556fc5322b8a6d4c10"", ""occ_2fc27da56e76c093475c"", ""occ_3004f022e8ce574643c8"", ""occ_3016c3ce9297b810699b"", ""occ_329df9d400e9701c1a78"", ""occ_33b4d5c3d4999dae7e69"", ""occ_33f446992f947a5db414"", ""occ_3424fda40971802a4374"", ""occ_34fa2b69b7bf5579addf"", ""occ_3534e1804ffa1ad53726"", ""occ_394dfc58501d7ca0cac9"", ""occ_395de022e9f856507e1e"", ""occ_397e06781edf06b80e0d"", ""occ_3b3e277b150b25f98a29"", ""occ_3c67d210b15d25557c10"", ""occ_3d2ca40b850c5b02dbb9"", ""occ_3d60e3253de539f8d21c"", ""occ_3da61087ce9cf66366c7"", ""occ_3da7a62439c38c499df9"", ""occ_3de09c218b28909e60f3"", ""occ_3e9dc52da35afadfc237"", ""occ_3f9f490baa32c6a1dd06"", ""occ_3fa60fa223fc9aca85d8"", ""occ_4017d1a185e9df86916f"", ""occ_41152a691ff448ad6dae"", ""occ_41771598f785f69664f8"", ""occ_43239bca4383450a5d9c"", ""occ_4358a71b27981c2e0fd3"", ""occ_436ac6bc1ed3c3cd4efe"", ""occ_43ddfbda5bad4e6cb322"", ""occ_444862664cf7059e1be0"", ""occ_4526cf948c2a2ae4f7a8"", ""occ_45ca1efb76efe587c496"", ""occ_46310fb794e5dde20f93"", ""occ_47039598516a322d23f8"", ""occ_477373b0caebf8492449"", ""occ_479abd081c365e0ef550"", ""occ_47c5d6d29b6c23f8fb28"", ""occ_47eb980e0cab5bd049f3"", ""occ_485d004b995562ce1af8"", ""occ_493b36a20badbf955773"", ""occ_4b7f25484a89dffa40fb"", ""occ_4c5d019f419dcba3b07e"", ""occ_4c87e63d98d2a581aac2"", ""occ_4c9592b88b09a43a33a0"", ""occ_4e39de016ca02dc92e47"", ""occ_4ef860731d6026cd6065"", ""occ_4f268b39a341da6c5fa7"", ""occ_5023f070f68b45e031e5"", ""occ_50293d2208642fb08491"", ""occ_50ba6375c3cc07717f36"", ""occ_50db804f6d328fa2ad83"", ""occ_51d5540c8d4be113e724"", ""occ_528ab5418804c780dea7"", ""occ_528d07a91f95f82c21f0"", ""occ_52ed4e3f7c9ea002372c"", ""occ_535690076319171bf723"", ""occ_54eccaa74d21e65e1887"", ""occ_55a9cdbe83ce2db94cce"", ""occ_5648c8e881ec227bc2f6"", ""occ_56d9a019e5e2cc95c8d7"", ""occ_57a22f98f685c36ac460"", ""occ_58be3dc9c5dd48911159"", ""occ_5a4410d5a8e419d8e8be"", ""occ_5a69a9c2fd7c94696c55"", ""occ_5a9920de9c03503db6bd"", ""occ_5ae72d67ed0f102f87c2"", ""occ_5cf9f83cc81b877f6ae5"", ""occ_5d4b620da54f9bbf5ca5"", ""occ_5d542e40e72dc9435704"", ""occ_5d5634464d1edaab8838"", ""occ_5de96fd95dea3619cff5"", ""occ_5e0b6ea441f943668601"", ""occ_5e80d60094c3e3dd3a4c"", ""occ_5f11b259d6f958074366"", ""occ_5f8c1038480bf2b63b67"", ""occ_5f8cc24e86291d73c811"", ""occ_5f9c678555d6615beb25"", ""occ_5faa5a3f6bc6ea4aa29e"", ""occ_5fb4666bd4a0a91dd073"", ""occ_6057cdef3aadc3fd6b5b"", ""occ_61093fa8652d172451de"", ""occ_6135a5d44bd601d67cbe"", ""occ_615155ee9a4d01281ef3"", ""occ_618adaa5b80199f84bb0"", ""occ_619820521c006eb851c6"", ""occ_628a7495cd75c83b2dbe"", ""occ_64c490d0be2a9955433c"", ""occ_65068025ace259bf2afd"", ""occ_650ec0cd34749b5f9d68"", ""occ_652090e5c6af9f377711"", ""occ_655903839eea3e13879f"", ""occ_65ebf277eb3cc389ff13"", ""occ_660817eac575afedd6f2"", ""occ_6691d81b93a548c56bc9"", ""occ_6736268bc5d1e0904f80"", ""occ_6845741e952412fd9ad1"", ""occ_68bdbd408ddb5d4dfd46"", ""occ_69545b56a6725d4e371d"", ""occ_6983d12d3dcd6e9a108e"", ""occ_6a1cb12a517ce09d1dc0"", ""occ_6a3eb174fd155936eda2"", ""occ_6a8755ca7cdbe41a89fc"", ""occ_6ae774610e3acab98ad6"", ""occ_6b00c3d10f709ebcbbae"", ""occ_6b57ab4752a117da069e"", ""occ_6b6deae3c7ca09697e6e"", ""occ_6bc23c3948dc19470b1f"", ""occ_6bf5e310d134849030ba"", ""occ_6cc4977168ce9614cd92"", ""occ_6cf13dad1214173ceff6"", ""occ_6d4946fb625a34e05914"", ""occ_6e67b68f1d5b0733aca9"", ""occ_6efb3396a7c0c6f11129"", ""occ_6f94cecb32f28d31c7c3"", ""occ_6ff1782e4431a8f81163"", ""occ_7156b1e30c5cb8237193"", ""occ_716bf974d2370f0f3f51"", ""occ_7176a429fe060ad8b022"", ""occ_71ffd69e7f0d2469a752"", ""occ_7243548b83116bde957f"", ""occ_7280760679e5c9894876"", ""occ_75616e8e1d7f9966470a"", ""occ_75980e30bf3ab084d79f"", ""occ_77f84fe0b9d86caf72cb"", ""occ_7834198e28b2e9ad7d97"", ""occ_7838d7e957bdd445d1d6"", ""occ_78bdbf5309be99c5e825"", ""occ_78e5f8ec9a4b6d1585cf"", ""occ_79055a0e07f38f87bd52"", ""occ_7913cceeffd24391bf16"", ""occ_796edd36576dc4b1eb27"", ""occ_7a79a2643c80acf865c6"", ""occ_7b3686fa80ec8481f899"", ""occ_7be04c09bc87770b0135"", ""occ_7bee730a78a1a67f5328"", ""occ_7e0ed646839b3cbc1273"", ""occ_7e165932dbb041a8e841"", ""occ_7e88ac270d42fa1105af"", ""occ_822ed5060981944e8adb"", ""occ_823b7279ac90ebb9c97c"", ""occ_8274084402e92b073737"", ""occ_829a89c34af3ab63822a"", ""occ_84093c3f6015a8f7cc6c"", ""occ_840b981e08fd12bdf168"", ""occ_846f6e19d795677787c4"", ""occ_847e94df96c721566ca4"", ""occ_858bee8422d77cf66727"", ""occ_85a3085fb45776a68f20"", ""occ_85c59b86847f0a7ba807"", ""occ_860091b884bddca1880b"", ""occ_873bd02f107b58607eed"", ""occ_87412c192e3f863c2d2c"", ""occ_8748e6f025e5db20beda"", ""occ_874b2e7925650e85d392"", ""occ_87bd98ac31cd2de021db"", ""occ_87ca8e88dd9dde8ad944"", ""occ_892a085f97486c888bc1"", ""occ_8a3fd8ef934e17852963"", ""occ_8a46eabdfc5a4f3a85d8"", ""occ_8b88edf16b3fc4c6fd4c"", ""occ_8b9296af26e3e449af11"", ""occ_8bd22e7ddc2406bcfda2"", ""occ_8bf57df3101bf16593bc"", ""occ_8dbc695a3f3c00f6c3f4"", ""occ_8e92ba51ddff5f8aec22"", ""occ_8f58c9fc99cd5678e131"", ""occ_8f6590801ed728724514"", ""occ_8f90c7c88b1a16d604d0"", ""occ_90bd15c3d621e6736e99"", ""occ_912c4d5f28a1e295aeee"", ""occ_916a849313b5c6a562b7"", ""occ_92de297953289325cf7e"", ""occ_930dfa083049fddd84df"", ""occ_932556131f03467904a3"", ""occ_9332dd7563745d223d37"", ""occ_93334a635ebe7d899342"", ""occ_93760d6640ecca0df388"", ""occ_938b4a99ef4c37edf7f6"", ""occ_94976687c2a8bda801a8"", ""occ_94a231a1606c36cc376e"", ""occ_950525a97edc37f2d06b"", ""occ_95cc2041fd0968a58000"", ""occ_9702cd25ae9885591c50"", ""occ_97082c39bcff12735866"", ""occ_97285dee6dbef5b4dd3b"", ""occ_97bab1a54077dfc9ef7e"", ""occ_983a1b23431d8343455f"", ""occ_99193c9ae382b8fd60a2"", ""occ_99592dc2f991580a8ff7"", ""occ_9959efbe7446e1c43d3d"", ""occ_9af22418e41a6183b70c"", ""occ_9c09c1f3585ab9f08567"", ""occ_9d066fecd5f10d29242d"", ""occ_9d80a289e691c7870007"", ""occ_9d8dbe50f7efc99e0862"", ""occ_9dfca1d3d5355ffd557c"", ""occ_9ead5dcbeb67ff18a797"", ""occ_9eb4b243690249272f00"", ""occ_9edebf31c136efbce23b"", ""occ_9fb7fc73ec6e48c1d885"", ""occ_9feffdf29a6a4c973ba4"", ""occ_a04e05e6571c38c8ed7c"", ""occ_a099a721f8cc93d08fc9"", ""occ_a09e588d76ce71afb83e"", ""occ_a17b0b0c38e8a4bcfd34"", ""occ_a2262348347d6e7efbab"", ""occ_a25e5f86c58984aad8d2"", ""occ_a26906db2146790a6be9"", ""occ_a30afc2f25d2e55ff6bf"", ""occ_a4a0ed5725693e2a94b2"", ""occ_a4d11f12eebb9e02720d"", ""occ_a6935acb969fe30395c4"", ""occ_a69fe7b0487bf75f1921"", ""occ_a7e8d8cf8c08d3e939aa"", ""occ_a87709e5df82067b8f39"", ""occ_a8a58dec266d26b5e38a"", ""occ_a8f1bc041b1e9f30874b"", ""occ_ab03da44a6abaf818f6e"", ""occ_ac96629763e009ce8483"", ""occ_ad44da43e8dd8457b34a"", ""occ_ad70416e1905944a69b5"", ""occ_ad806e23c81c242516f9"", ""occ_ade8b4ecc4dd45e431e3"", ""occ_adee93921da5769f9326"", ""occ_ae231ae733d317dac025"", ""occ_aea68d21b362a090aef7"", ""occ_aeb20493ce0b17790d37"", ""occ_aeb3ae8ffb2e25a5b307"", ""occ_af5d1960a9fd9cf98e3a"", ""occ_af9c586bda1c434bcfb6"", ""occ_afea433a691b137a36b9"", ""occ_b0e3f5cde36a5c9094fa"", ""occ_b12343d5b8ea3da0c4da"", ""occ_b148a041723dfa025330"", ""occ_b1d2567a68fe14cce59c"", ""occ_b2972b409f47add4e099"", ""occ_b305ace66b1f0f3be35f"", ""occ_b44c12ae861c8ef24532"", ""occ_b5ad5bcc06bac470c32a"", ""occ_b5beebb624c9ee1c4c26"", ""occ_b637f14defa4e38be6ac"", ""occ_b66977716d6677fc34b0"", ""occ_b89e380e86d51dd3cc2d"", ""occ_b93d58521bf8d4d4663c"", ""occ_b9537061ee4bfa16ae2e"", ""occ_bb1db69eb66b4b478be5"", ""occ_bb43712a217a25132d15"", ""occ_bbac75b9ff16789da49c"", ""occ_bbae3b8e2fa37688844e"", ""occ_bbfa69f92674010c2c6e"", ""occ_bc39e1764a0c667f9fdf"", ""occ_bc52bb3d7dc903bbd00d"", ""occ_bcadbb2a2f0b9da637b4"", ""occ_bdb6d6b5bfe5880e5ea9"", ""occ_bdc523a3b855c0d1b48f"", ""occ_be43748d8d46e7d7ec23"", ""occ_c0be9226a5bcfcf07124"", ""occ_c0c728743ad96fd9527d"", ""occ_c0f68ea9143ce258e92b"", ""occ_c14407829a1fe5040ba7"", ""occ_c164b42f2bf234df5341"", ""occ_c22486c9231fdd1e75a2"", ""occ_c2761116f97ad92759d1"", ""occ_c2be1070daeff5fee1a3"", ""occ_c34c6a25e03adb575b75"", ""occ_c3c8f70ff8171274ed94"", ""occ_c3e16ddb47c9051454a1"", ""occ_c41fd63f87eddc9e5a07"", ""occ_c4a4b91eb4e514de13fe"", ""occ_c4d207bd44121a9da744"", ""occ_c5c48052f0af4c39cec1"", ""occ_c660b16b8cc62ad3bb55"", ""occ_c6ea5418431ce2da2c25"", ""occ_c6f3bb2be56f991e5aea"", ""occ_c7a2664cd6f4def38930"", ""occ_c81b60ee243eb9de6830"", ""occ_c8ed76b4197d3c716d97"", ""occ_ca12bd2281c3b8886b52"", ""occ_ca8a5ddba6ed38e62d02"", ""occ_ca91c59712b6a4c843ed"", ""occ_caa3dcac7335ff73bf57"", ""occ_cb5a3a4e10acde3ccf17"", ""occ_cc24924784ef22cfc0ac"", ""occ_ccf2ff426853f4b41fc2"", ""occ_cd2cd8feed14bd80bdb6"", ""occ_cd3fad10fe2218146f25"", ""occ_cd6079d655f52e87b927"", ""occ_cf2382ca8a21ca933faa"", ""occ_cff7f15fac87856bdd30"", ""occ_d00f481e647fe4f61bd4"", ""occ_d0202ad2082bb68b0592"", ""occ_d02d4d83b93362d1d472"", ""occ_d076b95b8035a5b006fd"", ""occ_d10cc7c62e14e99251c3"", ""occ_d1b9116b00e044b73550"", ""occ_d1e7bb7165a0ccd9180b"", ""occ_d2d219f07f2a9e8877ca"", ""occ_d36e5384f8af4a876464"", ""occ_d49b2b2bca2e3e270a72"", ""occ_d6dc27dfc8a71282c0d5"", ""occ_d6e8bfb80c107d3a776c"", ""occ_d7024f3c507fe4df47fa"", ""occ_d74a48a3716f111b0994"", ""occ_d76ba160beb1832029dd"", ""occ_d7c110587c3631c58e47"", ""occ_d7d4c04fb61ea9f501c2"", ""occ_d7ddd5114599d88c9b36"", ""occ_d848c46fea98307afdde"", ""occ_d8b1159f88f3497355e4"", ""occ_d8c22a236c80fa796b3c"", ""occ_d935cd60f5469b8d59c2"", ""occ_d9f3fff28fa7ebe7203b"", ""occ_d9ff8955ded933f57f3c"", ""occ_da98fbec888c352097ea"", ""occ_dae172ed358bf5e510d7"", ""occ_dba96da4aedb70505c2f"", ""occ_dc536c91b52d8c2bde7d"", ""occ_dd0b93cea83b115908d1"", ""occ_dd0c7847897d5c0a7895"", ""occ_dd2a1afa9251f03f16c8"", ""occ_ddfcb99193f49dd21ad3"", ""occ_dee9001cae05710b23a2"", ""occ_defd06a91fe833e44423"", ""occ_df459bf5cca47de6ff47"", ""occ_e084a4585b54417df410"", ""occ_e08d0989d710cb8cfba2"", ""occ_e0d739bbc4f8cf2f10b2"", ""occ_e10acfc9a22eda094c17"", ""occ_e12abd5077e0ea214efc"", ""occ_e15bbba081e3e7382ac5"", ""occ_e17de7bdfd59615af3d8"", ""occ_e3171c75cccc5714e54a"", ""occ_e49844070f65f1cf4bef"", ""occ_e4ec916a2b2f0df5168b"", ""occ_e521ff892a5ba6459e43"", ""occ_e5c65afff5e5b269b77d"", ""occ_e6731d23e17acb4410a5"", ""occ_e77916e236baaecdc1ec"", ""occ_e7d654530d12ceebb9f3"", ""occ_e93e8e9b77d4bb854412"", ""occ_e9c34d10770c26a39c46"", ""occ_eb36dfa5d9d843685716"", ""occ_ec1faba064d88954db45"", ""occ_ecac18c722154ced9a68"", ""occ_ecc4cbeac82e78db4add"", ""occ_ecf76a2f5cdd8013ae89"", ""occ_ed2d5bb55b9bf680cd4a"", ""occ_eeaff922d9f01b1b05b6"", ""occ_f0369b32fcba29e38075"", ""occ_f0be17d7dc9ec97a13ea"", ""occ_f0ca0f837309b022292d"", ""occ_f1bade53dc133809bb90"", ""occ_f1db61fe393d45703466"", ""occ_f212467b045f73a3744a"", ""occ_f27fdf3971b77eedf360"", ""occ_f2e8cfe6a4a5ae4bcd7a"", ""occ_f322f50c866c33d17603"", ""occ_f406db2807a15db55da6"", ""occ_f4441ff30265f0ebe8e9"", ""occ_f570a7614ae57708bb1d"", ""occ_f58ffc258b9cc9bdbe69"", ""occ_f5cba36b9badc598d683"", ""occ_f5deb324f5aec785bcf9"", ""occ_f65e61b2850a50a1a55c"", ""occ_f6bb1a55865e6ea0f88d"", ""occ_f7c4a214b6bf641290bd"", ""occ_f81e82f298eed1ef6eb8"", ""occ_f833702d22f6238d16f9"", ""occ_f856911ee1f6c406dbe9"", ""occ_fa19b585ad26e5a07692"", ""occ_fb59835f9aa872d2b664"", ""occ_fbd3f5e03ec2040b7397"", ""occ_fc00636db33a19d0aed8"", ""occ_fd27bde5e0f64327f2b4"", ""occ_fd90bdcf48215c8ffe67"", ""occ_fe910c4234b6e7438668"", ""occ_fee7b67389b8b7940f32"", ""occ_fefd68370a26a4003c27"", ""occ_ff8eeefee2fc1599ea08""]",run_1f27e7f7434a9d682f85
term_20d6b4a1cc5307075745,Accidents in waterway transport,measure,0.88,semantic-hybrid,True,title evidence with measure lexical cue,"[""occ_5f8eb80b7e42c67847f1""]",run_1f27e7f7434a9d682f85
term_2c16cafab319d30eed0d,Accidents involving the transport of dangerous goods,measure,0.88,semantic-hybrid,True,title evidence with measure lexical cue,"[""occ_84ff46631dc99865b39e""]",run_1f27e7f7434a9d682f85
term_0f8f9cf7bf3053d8d92c,Accidents involving the transport of dangerous goods - annual data,measure,0.88,semantic-hybrid,True,title evidence with measure lexical cue,"[""occ_c24aa35c783b7a70c4e9""]",run_1f27e7f7434a9d682f85
term_9a046e87cc205a38ebfd,account transactions - primary income,measure,0.88,semantic-hybrid,True,title evidence with measure lexical cue,"[""occ_d1120e7f97b8e62a7f96""]",run_1f27e7f7434a9d682f85
term_94f077008c0572a9fc12,account transactions - primary income: credits,measure,0.88,semantic-hybrid,True,title evidence with measure lexical cue,"[""occ_236f403aa68235f1724c""]",run_1f27e7f7434a9d682f85
term_9adac7eff36b8f5ff44b,"account transactions - primary income: credits, debits",measure,0.88,semantic-hybrid,True,title evidence with measure lexical cue,"[""occ_3ab981bc526a139874f8""]",run_1f27e7f7434a9d682f85
term_d9bb2722982dec92e450,"account transactions - primary income: credits, debits and",measure,0.88,semantic-hybrid,True,title evidence with measure lexical cue,"[""occ_8fde9dfe13b818bbcb9d""]",run_1f27e7f7434a9d682f85
term_33d492cb59136698a60c,"account transactions - primary income: credits, debits and balance",measure,0.88,semantic-hybrid,True,title evidence with measure lexical cue,"[""occ_329c04b53939ead9bf30""]",run_1f27e7f7434a9d682f85
term_264c782947dc24197f74,account transactions - secondary income,measure,0.88,semantic-hybrid,True,title evidence with measure lexical cue,"[""occ_fcf39133503061aff16d""]",run_1f27e7f7434a9d682f85
term_536b57e8e3f59f3a910a,account transactions - secondary income: credits,measure,0.88,semantic-hybrid,True,title evidence with measure lexical cue,"[""occ_87448d3c493cc2eb2afc""]",run_1f27e7f7434a9d682f85
term_fd57e72d270548a46779,"account transactions - secondary income: credits, debits",measure,0.88,semantic-hybrid,True,title evidence with measure lexical cue,"[""occ_8b0409ded6da51d4473b""]",run_1f27e7f7434a9d682f85
term_6300a00f9615304745ae,"account transactions - secondary income: credits, debits and",measure,0.88,semantic-hybrid,True,title evidence with measure lexical cue,"[""occ_3ac6a9aa28867f3ca2d1""]",run_1f27e7f7434a9d682f85
term_9f29f15171bba88877a9,"account transactions - secondary income: credits, debits and balance",measure,0.88,semantic-hybrid,True,title evidence with measure lexical cue,"[""occ_5377de335f707ceca82f""]",run_1f27e7f7434a9d682f85
term_5528fa67425fcb08da82,active population,measure,0.88,semantic-hybrid,True,title evidence with measure lexical cue,"[""occ_4bf2fbcee9c864f48ff0""]",run_1f27e7f7434a9d682f85
term_fa3e7d4b99802b9dfbb1,active population aged 15-24,measure,0.88,semantic-hybrid,True,title evidence with measure lexical cue,"[""occ_e627384b33ecdfb64d97""]",run_1f27e7f7434a9d682f85
term_05e76930e9bf23af3b96,active population aged 15-74,measure,0.88,semantic-hybrid,True,title evidence with measure lexical cue,"[""occ_8dc4a05ebdd8e1ecc8be""]",run_1f27e7f7434a9d682f85
term_6f49a45cf47e9da11f5a,activity and employment,measure,0.88,semantic-hybrid,True,title evidence with measure lexical cue,"[""occ_056e37f38cd1903345e3""]",run_1f27e7f7434a9d682f85
term_5cdd46954bb17460a674,Activity rates (aged 15-64) by sex - ENP-South countries,measure,0.7618139134667714,semantic-hybrid,False,semantic centroid/neighbor measure fallback,"[""occ_b7046a1bd79da4129e9f""]",run_1f27e7f7434a9d682f85
term_baccda007c4368bf4ec1,Activity rates by,measure,0.7898941911057599,semantic-hybrid,False,semantic centroid/neighbor measure fallback,"[""occ_0a56053bb5a698bc26ac""]",run_1f27e7f7434a9d682f85
term_208f9e453a5cf0776d55,Activity rates by sex,measure,0.7946923117713014,semantic-hybrid,False,semantic centroid/neighbor measure fallback,"[""occ_0961eb9ddc144aba347c""]",run_1f27e7f7434a9d682f85
term_9d1e6d1dc97a2765ef6a,Activity rates by sex and,measure,0.7892139390821594,semantic-hybrid,False,semantic centroid/neighbor measure fallback,"[""occ_aa39773611d5cf145f1f""]",run_1f27e7f7434a9d682f85
term_1b53d5d34fb4a47b7fbf,Activity rates by sex and age,measure,0.7901289631101915,semantic-hybrid,False,semantic centroid/neighbor measure fallback,"[""occ_82c12ef9de64be7ac6ff""]",run_1f27e7f7434a9d682f85
term_3499ab978bd6a06711ac,Activity rates by sex and age - ENP-East,measure,0.7926066323511101,semantic-hybrid,False,semantic centroid/neighbor measure fallback,"[""occ_c272c739a0ff8e5fb83b""]",run_1f27e7f7434a9d682f85
term_88ed5c725bfb8e77ac73,Activity rates by sex and age - ENP-East countries,measure,0.7886005818775469,semantic-hybrid,False,semantic centroid/neighbor measure fallback,"[""occ_2345011573fef5484ba4""]",run_1f27e7f7434a9d682f85
